datasize,60

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
0,0.4166666666666667,0.5970149253731343,0.15384615384615383,0.2222222222222222,0.3294684274921224,0.6666666666666666,0.14285714285714285,0.1875,0.3323412698412698,0.5405405405405406,0.16666666666666666,0.2727272727272727,0.32664482664482664,"[20, 8, 9]","[6, 2, 4]","[4, 4, 3]"
1,0.48333333333333334,0.676470588235294,0.2857142857142857,0.16666666666666666,0.38629779632725497,0.7666666666666667,0.2857142857142857,0.125,0.39246031746031745,0.6052631578947368,0.2857142857142857,0.25,0.38032581453634084,"[23, 8, 7]","[3, 4, 7]","[4, 2, 2]"
2,0.43333333333333335,0.6571428571428571,0.08695652173913043,0.14814814814814814,0.3043463936392851,0.7666666666666667,0.07142857142857142,0.125,0.32103174603174606,0.575,0.1111111111111111,0.18181818181818182,0.28930976430976435,"[23, 7, 10]","[4, 1, 4]","[3, 6, 2]"
3,0.4166666666666667,0.5675675675675677,0.18181818181818182,0.16666666666666666,0.32418071551772104,0.7,0.14285714285714285,0.125,0.3226190476190476,0.4772727272727273,0.25,0.25,0.32575757575757575,"[21, 10, 13]","[5, 2, 1]","[4, 2, 2]"
4,0.5,0.5970149253731343,0.2608695652173913,0.4666666666666667,0.448530900713387,0.6666666666666666,0.21428571428571427,0.4375,0.439484126984127,0.5405405405405406,0.3333333333333333,0.5,0.45795795795795796,"[20, 9, 8]","[5, 3, 1]","[5, 2, 7]"
5,0.5,0.6575342465753425,0.2608695652173913,0.25,0.41109388115254397,0.8,0.21428571428571427,0.1875,0.40059523809523806,0.5581395348837209,0.3333333333333333,0.375,0.4221576227390181,"[24, 8, 11]","[4, 3, 2]","[2, 3, 3]"
6,0.4,0.5507246376811593,0.2608695652173913,0.14285714285714288,0.32661505952473663,0.6333333333333333,0.21428571428571427,0.125,0.3242063492063492,0.48717948717948717,0.3333333333333333,0.16666666666666666,0.32905982905982906,"[19, 8, 12]","[4, 3, 2]","[7, 3, 2]"
7,0.4166666666666667,0.5753424657534246,0.0,0.28571428571428575,0.29373587107124627,0.7,0.0,0.25,0.31666666666666665,0.4883720930232558,0.0,0.3333333333333333,0.27390180878552967,"[21, 11, 11]","[4, 0, 1]","[5, 3, 4]"
8,0.4,0.5797101449275363,0.17391304347826086,0.14285714285714288,0.3059411335531359,0.6666666666666666,0.14285714285714285,0.125,0.3115079365079365,0.5128205128205128,0.2222222222222222,0.16666666666666666,0.30056980056980054,"[20, 9, 10]","[3, 2, 4]","[7, 3, 2]"
9,0.4,0.5753424657534246,0.0,0.23076923076923075,0.2783347788378144,0.7,0.0,0.1875,0.29583333333333334,0.4883720930232558,0.0,0.3,0.2627906976744186,"[21, 10, 12]","[6, 0, 1]","[3, 4, 3]"
