datasize,56

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
0,0.42857142857142855,0.5714285714285714,0.18181818181818182,0.2,0.3348650945927311,0.6896551724137931,0.14285714285714285,0.15384615384615385,0.32878615637236325,0.4878048780487805,0.25,0.2857142857142857,0.3411730545876887,"[20, 11, 10]","[5, 2, 1]","[4, 1, 2]"
1,0.4642857142857143,0.591549295774648,0.19047619047619047,0.3,0.3843629396362331,0.7241379310344828,0.14285714285714285,0.23076923076923078,0.36592143488695217,0.5,0.2857142857142857,0.42857142857142855,0.4047619047619047,"[21, 11, 10]","[5, 2, 0]","[3, 1, 3]"
2,0.39285714285714285,0.5373134328358208,0.08333333333333333,0.2857142857142857,0.31186934985108467,0.6206896551724138,0.07142857142857142,0.23076923076923078,0.30762915245673866,0.47368421052631576,0.1,0.375,0.3162280701754386,"[18, 11, 9]","[8, 1, 1]","[3, 2, 3]"
3,0.39285714285714285,0.5373134328358208,0.17391304347826086,0.18181818181818185,0.30592021866103913,0.6206896551724138,0.14285714285714285,0.15384615384615385,0.30579765062523684,0.47368421052631576,0.2222222222222222,0.2222222222222222,0.3060428849902534,"[18, 10, 10]","[6, 2, 1]","[5, 2, 2]"
4,0.3392857142857143,0.46153846153846156,0.22222222222222224,0.1,0.2664228329953508,0.5172413793103449,0.21428571428571427,0.07692307692307693,0.26948339017304535,0.4166666666666667,0.23076923076923078,0.14285714285714285,0.26343101343101344,"[15, 11, 10]","[8, 3, 2]","[6, 0, 1]"
5,0.42857142857142855,0.5507246376811594,0.15384615384615383,0.3529411764705882,0.3943442576968688,0.6551724137931034,0.14285714285714285,0.23076923076923078,0.3429329291398257,0.475,0.16666666666666666,0.75,0.46388888888888885,"[19, 12, 9]","[9, 2, 1]","[1, 0, 3]"
6,0.44642857142857145,0.5625,0.15384615384615383,0.4545454545454546,0.39689952356822655,0.6206896551724138,0.14285714285714285,0.38461538461538464,0.38272072754831377,0.5142857142857142,0.16666666666666666,0.5555555555555556,0.4121693121693122,"[18, 11, 6]","[8, 2, 2]","[3, 1, 5]"
7,0.35714285714285715,0.5074626865671642,0.0,0.24999999999999994,0.25516092053675504,0.5862068965517241,0.0,0.23076923076923078,0.2723253757736516,0.4473684210526316,0.0,0.2727272727272727,0.2400318979266348,"[17, 12, 9]","[6, 0, 1]","[6, 2, 3]"
8,0.44642857142857145,0.5833333333333334,0.09090909090909091,0.33333333333333337,0.37068142614495025,0.7241379310344828,0.07142857142857142,0.23076923076923078,0.3421119110774283,0.4883720930232558,0.125,0.6,0.4044573643410853,"[21, 13, 9]","[6, 1, 1]","[2, 0, 3]"
9,0.42857142857142855,0.5753424657534246,0.10526315789473682,0.2,0.31871721958194005,0.7241379310344828,0.07142857142857142,0.15384615384615385,0.31647088543640267,0.4772727272727273,0.2,0.2857142857142857,0.320995670995671,"[21, 12, 11]","[4, 1, 0]","[4, 1, 2]"
