3,0.46621621621621623,0.6493506493506493,0.1791044776119403,0.3466666666666667,0.39649712588771063,0.7246376811594203,0.15,0.3333333333333333,0.4026570048309179,0.5882352941176471,0.2222222222222222,0.3611111111111111,0.39052287581699346,"[50, 21, 14]","[9, 6, 12]","[10, 13, 13]"
2,0.5135135135135135,0.6753246753246754,0.1967213114754098,0.4444444444444445,0.4484406114776774,0.7536231884057971,0.15,0.46153846153846156,0.4550538833147529,0.611764705882353,0.2857142857142857,0.42857142857142855,0.44201680672268906,"[52, 22, 11]","[5, 6, 10]","[12, 12, 18]"
0,0.5067567567567568,0.6794871794871794,0.16129032258064516,0.4358974358974359,0.4333575627686341,0.7681159420289855,0.125,0.4358974358974359,0.44300445930880716,0.6091954022988506,0.22727272727272727,0.4358974358974359,0.42412185515633793,"[53, 20, 14]","[9, 5, 8]","[7, 15, 17]"
4,0.44594594594594594,0.6369426751592357,0.14925373134328357,0.3055555555555555,0.36957948947026337,0.7246376811594203,0.125,0.28205128205128205,0.3772296544035674,0.5681818181818182,0.18518518518518517,0.3333333333333333,0.3622334455667789,"[50, 22, 16]","[10, 5, 12]","[9, 13, 11]"
5,0.46621621621621623,0.6410256410256409,0.1764705882352941,0.36111111111111105,0.39844111057468423,0.7246376811594203,0.15,0.3333333333333333,0.4026570048309179,0.5747126436781609,0.21428571428571427,0.3939393939393939,0.39431258396775637,"[50, 22, 15]","[11, 6, 11]","[8, 12, 13]"
6,0.4594594594594595,0.6233766233766234,0.15625,0.38461538461538464,0.39366045936262994,0.6956521739130435,0.125,0.38461538461538464,0.40175585284280935,0.5647058823529412,0.20833333333333334,0.38461538461538464,0.3858848667672197,"[48, 23, 14]","[9, 5, 10]","[12, 12, 15]"
7,0.4527027027027027,0.6490066225165563,0.14285714285714288,0.3466666666666667,0.38216761589219705,0.7101449275362319,0.125,0.3333333333333333,0.3894927536231884,0.5975609756097561,0.16666666666666666,0.3611111111111111,0.3751129177958446,"[49, 20, 13]","[12, 5, 13]","[8, 15, 13]"
8,0.4864864864864865,0.6575342465753424,0.24,0.4,0.43373810174518945,0.6956521739130435,0.225,0.38461538461538464,0.43508918617614273,0.6233766233766234,0.2571428571428571,0.4166666666666667,0.4323953823953824,"[48, 18, 11]","[13, 9, 13]","[8, 13, 15]"
1,0.47297297297297297,0.6442953020134228,0.15384615384615385,0.41463414634146334,0.40839514018437945,0.6956521739130435,0.125,0.4358974358974359,0.41884986993682644,0.6,0.2,0.3953488372093023,0.3984496124031008,"[48, 20, 12]","[10, 5, 10]","[11, 15, 17]"
9,0.44594594594594594,0.632258064516129,0.12121212121212123,0.3466666666666667,0.3711089576851805,0.7101449275362319,0.1,0.3333333333333333,0.3811594202898551,0.5697674418604651,0.15384615384615385,0.3611111111111111,0.3615749022725767,"[49, 22, 15]","[11, 4, 11]","[9, 14, 13]"
datasize,148

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
