9,0.527027027027027,0.6700507614213198,0.06060606060606061,0.3333333333333333,0.3795789795382768,0.7857142857142857,0.03571428571428571,0.3055555555555556,0.37566137566137564,0.584070796460177,0.2,0.36666666666666664,0.3835791543756146,"[66, 23, 24]","[3, 1, 1]","[15, 4, 11]"
1,0.527027027027027,0.6829268292682926,0.05405405405405406,0.25925925925925924,0.3569831889028386,0.8333333333333334,0.03571428571428571,0.19444444444444445,0.3544973544973545,0.5785123966942148,0.1111111111111111,0.3888888888888889,0.3595041322314049,"[70, 23, 28]","[7, 1, 1]","[7, 4, 7]"
0,0.5202702702702703,0.6734693877551021,0.1,0.3,0.3729736575481256,0.7857142857142857,0.07142857142857142,0.25,0.36904761904761907,0.5892857142857143,0.16666666666666666,0.375,0.376984126984127,"[66, 22, 24]","[7, 2, 3]","[11, 4, 9]"
5,0.5337837837837838,0.6956521739130435,0.0,0.24561403508771928,0.3268872841992654,0.8571428571428571,0.0,0.19444444444444445,0.3505291005291005,0.5853658536585366,0.0,0.3333333333333333,0.3062330623306233,"[72, 24, 27]","[2, 0, 2]","[10, 4, 7]"
7,0.5337837837837838,0.6834170854271358,0.058823529411764705,0.3174603174603175,0.37522411009252776,0.8095238095238095,0.03571428571428571,0.2777777777777778,0.37433862433862436,0.591304347826087,0.16666666666666666,0.37037037037037035,0.37611379495437464,"[68, 22, 25]","[4, 1, 1]","[12, 5, 10]"
2,0.5067567567567568,0.6666666666666667,0.0,0.28125000000000006,0.3211049468331022,0.7857142857142857,0.0,0.25,0.3452380952380952,0.5789473684210527,0.0,0.32142857142857145,0.300125313283208,"[66, 23, 25]","[4, 0, 2]","[14, 5, 9]"
3,0.49324324324324326,0.6567164179104477,0.05405405405405406,0.20689655172413793,0.32253389456651743,0.7857142857142857,0.03571428571428571,0.16666666666666666,0.32936507936507936,0.5641025641025641,0.1111111111111111,0.2727272727272727,0.315980315980316,"[66, 23, 28]","[6, 1, 2]","[12, 4, 6]"
4,0.46621621621621623,0.6294416243654822,0.0,0.21875000000000003,0.2868101478085656,0.7380952380952381,0.0,0.19444444444444445,0.31084656084656087,0.5486725663716814,0.0,0.25,0.2662241887905605,"[62, 23, 28]","[6, 0, 1]","[16, 5, 7]"
6,0.527027027027027,0.6956521739130435,0.058823529411764705,0.18181818181818182,0.34113375750386427,0.8571428571428571,0.03571428571428571,0.1388888888888889,0.3439153439153439,0.5853658536585366,0.16666666666666666,0.2631578947368421,0.33839680502068176,"[72, 23, 28]","[2, 1, 3]","[10, 4, 5]"
8,0.49324324324324326,0.65,0.05263157894736841,0.2413793103448276,0.3303614007258635,0.7738095238095238,0.03571428571428571,0.19444444444444445,0.33465608465608465,0.5603448275862069,0.1,0.3181818181818182,0.32617554858934167,"[65, 23, 28]","[8, 1, 1]","[11, 4, 7]"
datasize,148

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
