4,0.81,0
3,0.9489999999999998,0
2,0.119,0
4,0.4710000000000003,0
1,1.7720000000000002,0
4,1.1429999999999998,0
1,1.859,0
3,0.7349999999999994,0
1,0.3959999999999999,0
4,0.7789999999999999,0
2,0.2580000000000009,0
3,0.6719999999999988,0
1,0.4330000000000016,0
4,0.23299999999999876,0
2,0.012000000000000455,0
3,1.596,0
2,1.0990000000000002,0
4,1.4320000000000004,0
1,0.3769999999999989,1
4,0.2889999999999997,0
2,0.04400000000000048,0
3,0.5280000000000005,0
1,0.15700000000000003,0
3,0.23199999999999932,0
2,1.6020000000000003,0
4,0.41499999999999915,0
3,0.5330000000000013,1
2,0.5030000000000001,0
3,0.6159999999999997,1
2,0.02499999999999858,0
4,0.5020000000000024,0
2,1.4639999999999986,0
4,0.5650000000000013,0
2,0.4089999999999989,0
3,1.1990000000000016,1
1,0.012999999999998124,1
4,0.15700000000000003,0
2,2.6129999999999995,0
4,0.18200000000000216,0
1,0.5410000000000004,0
3,0.2759999999999998,0
1,1.288999999999998,0
3,0.08699999999999974,0
1,1.0990000000000002,0
4,0.3769999999999989,0
2,0.019000000000001904,0
3,0.2890000000000015,0
2,0.011999999999996902,0
4,0.245000000000001,0
2,0.7659999999999982,0
3,0.679000000000002,0
1,1.4570000000000007,0
4,0.8729999999999976,0
