4,1.121,0
2,0.16799999999999993,0
4,1.7,0
2,1.8780000000000001,0
4,0.2560000000000002,0
2,0.9719999999999995,0
4,0.31700000000000017,0
1,0.004999999999999893,1
3,0.5579999999999998,1
1,0.44399999999999995,1
4,0.2810000000000006,0
2,0.5170000000000003,0
4,0.4900000000000002,0
1,0.45099999999999874,1
4,0.18100000000000094,0
1,2.6129999999999995,1
3,0.734,1
2,0.18200000000000038,0
4,0.18599999999999994,0
2,0.8659999999999997,0
4,0.34999999999999964,0
1,0.4009999999999998,1
3,0.777000000000001,1
2,0.2270000000000003,0
3,0.1120000000000001,1
1,0.32599999999999874,1
3,0.027999999999998693,1
2,1.1290000000000013,0
4,0.45200000000000173,0
1,1.1999999999999993,1
3,0.22299999999999898,1
2,1.100999999999999,0
4,0.5519999999999996,0
2,1.1480000000000032,0
4,0.1609999999999978,0
1,0.375,1
4,3.849,0
