start,end,length
8.829138321995465,48.07419501133787,39.245056689342405
101.86931972789115,135.68526077097505,33.8159410430839
204.07755102040815,237.1536507936508,33.07609977324263
251.50031746031746,286.0601814058957,34.55986394557823
