0,やってましたねー,1.58,2.0
0,なんか、大会とか、出たり,4.928,6.89
1,ふーん,8.535,8.92
1,あーあーあー,14.17,15.172
1,ふふふ,18.133,18.922
1,ふーん,20.157,20.788
1,ふーん,25.365,25.852
1,そうね,30.0,30.148
1,うん,33.915,33.987
