2,0.4375,0.11428571428571427,0.1333333333333333,0.6111111111111113,0.28846288554600125,0.09523809523809523,0.13043478260869565,0.6470588235294118,0.2909105671254009,0.14285714285714285,0.13636363636363635,0.5789473684210527,0.28605604921394395,"[2, 4, 8]","[3, 3, 16]","[16, 16, 44]"
0,0.4375,0.11428571428571427,0.1333333333333333,0.6111111111111113,0.28846288554600125,0.09523809523809523,0.13043478260869565,0.6470588235294118,0.2909105671254009,0.14285714285714285,0.13636363636363635,0.5789473684210527,0.28605604921394395,"[2, 4, 8]","[3, 3, 16]","[16, 16, 44]"
1,0.4375,0.11428571428571427,0.1333333333333333,0.6111111111111113,0.28846288554600125,0.09523809523809523,0.13043478260869565,0.6470588235294118,0.2909105671254009,0.14285714285714285,0.13636363636363635,0.5789473684210527,0.28605604921394395,"[2, 4, 8]","[3, 3, 16]","[16, 16, 44]"
4,0.4375,0.11428571428571427,0.1333333333333333,0.6111111111111113,0.28846288554600125,0.09523809523809523,0.13043478260869565,0.6470588235294118,0.2909105671254009,0.14285714285714285,0.13636363636363635,0.5789473684210527,0.28605604921394395,"[2, 4, 8]","[3, 3, 16]","[16, 16, 44]"
3,0.4375,0.11428571428571427,0.1333333333333333,0.6111111111111113,0.28846288554600125,0.09523809523809523,0.13043478260869565,0.6470588235294118,0.2909105671254009,0.14285714285714285,0.13636363636363635,0.5789473684210527,0.28605604921394395,"[2, 4, 8]","[3, 3, 16]","[16, 16, 44]"
9,0.4375,0.11428571428571427,0.1333333333333333,0.6111111111111113,0.28846288554600125,0.09523809523809523,0.13043478260869565,0.6470588235294118,0.2909105671254009,0.14285714285714285,0.13636363636363635,0.5789473684210527,0.28605604921394395,"[2, 4, 8]","[3, 3, 16]","[16, 16, 44]"
6,0.4375,0.11428571428571427,0.1333333333333333,0.6111111111111113,0.28846288554600125,0.09523809523809523,0.13043478260869565,0.6470588235294118,0.2909105671254009,0.14285714285714285,0.13636363636363635,0.5789473684210527,0.28605604921394395,"[2, 4, 8]","[3, 3, 16]","[16, 16, 44]"
8,0.4375,0.11428571428571427,0.1333333333333333,0.6111111111111113,0.28846288554600125,0.09523809523809523,0.13043478260869565,0.6470588235294118,0.2909105671254009,0.14285714285714285,0.13636363636363635,0.5789473684210527,0.28605604921394395,"[2, 4, 8]","[3, 3, 16]","[16, 16, 44]"
7,0.4375,0.11428571428571427,0.1333333333333333,0.6111111111111113,0.28846288554600125,0.09523809523809523,0.13043478260869565,0.6470588235294118,0.2909105671254009,0.14285714285714285,0.13636363636363635,0.5789473684210527,0.28605604921394395,"[2, 4, 8]","[3, 3, 16]","[16, 16, 44]"
5,0.4375,0.11428571428571427,0.1333333333333333,0.6111111111111113,0.28846288554600125,0.09523809523809523,0.13043478260869565,0.6470588235294118,0.2909105671254009,0.14285714285714285,0.13636363636363635,0.5789473684210527,0.28605604921394395,"[2, 4, 8]","[3, 3, 16]","[16, 16, 44]"
datasize,112

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
2,{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 10},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 1e-05},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 100000},{'C': 0.1}
0,{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 10},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 1e-05},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 100000},{'C': 0.1}
1,{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 10},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 1e-05},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 100000},{'C': 0.1}
4,{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 10},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 1e-05},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 100000},{'C': 0.1}
3,{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 10},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 1e-05},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 100000},{'C': 0.1}
9,{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 10},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 1e-05},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 100000},{'C': 0.1}
6,{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 10},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 1e-05},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 100000},{'C': 0.1}
8,{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 10},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 1e-05},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 100000},{'C': 0.1}
7,{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 10},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 1e-05},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 100000},{'C': 0.1}
5,{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 10},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 1e-05},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 1},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 100000},{'C': 0.1}
