1,0.36607142857142855,0.5217391304347826,0.23728813559322032,0.15999999999999998,0.31272186638555377,0.46153846153846156,0.25,0.21052631578947367,0.3073549257759784,0.6,0.22580645161290322,0.12903225806451613,0.31827956989247314,"[30, 10, 10]","[19, 7, 5]","[16, 11, 4]"
2,0.36607142857142855,0.5217391304347826,0.23728813559322032,0.15999999999999998,0.31272186638555377,0.46153846153846156,0.25,0.21052631578947367,0.3073549257759784,0.6,0.22580645161290322,0.12903225806451613,0.31827956989247314,"[30, 10, 10]","[19, 7, 5]","[16, 11, 4]"
3,0.36607142857142855,0.5217391304347826,0.23728813559322032,0.15999999999999998,0.31272186638555377,0.46153846153846156,0.25,0.21052631578947367,0.3073549257759784,0.6,0.22580645161290322,0.12903225806451613,0.31827956989247314,"[30, 10, 10]","[19, 7, 5]","[16, 11, 4]"
4,0.36607142857142855,0.5217391304347826,0.23728813559322032,0.15999999999999998,0.31272186638555377,0.46153846153846156,0.25,0.21052631578947367,0.3073549257759784,0.6,0.22580645161290322,0.12903225806451613,0.31827956989247314,"[30, 10, 10]","[19, 7, 5]","[16, 11, 4]"
0,0.36607142857142855,0.5217391304347826,0.23728813559322032,0.15999999999999998,0.31272186638555377,0.46153846153846156,0.25,0.21052631578947367,0.3073549257759784,0.6,0.22580645161290322,0.12903225806451613,0.31827956989247314,"[30, 10, 10]","[19, 7, 5]","[16, 11, 4]"
5,0.36607142857142855,0.5217391304347826,0.23728813559322032,0.15999999999999998,0.31272186638555377,0.46153846153846156,0.25,0.21052631578947367,0.3073549257759784,0.6,0.22580645161290322,0.12903225806451613,0.31827956989247314,"[30, 10, 10]","[19, 7, 5]","[16, 11, 4]"
6,0.36607142857142855,0.5217391304347826,0.23728813559322032,0.15999999999999998,0.31272186638555377,0.46153846153846156,0.25,0.21052631578947367,0.3073549257759784,0.6,0.22580645161290322,0.12903225806451613,0.31827956989247314,"[30, 10, 10]","[19, 7, 5]","[16, 11, 4]"
7,0.36607142857142855,0.5217391304347826,0.23728813559322032,0.15999999999999998,0.31272186638555377,0.46153846153846156,0.25,0.21052631578947367,0.3073549257759784,0.6,0.22580645161290322,0.12903225806451613,0.31827956989247314,"[30, 10, 10]","[19, 7, 5]","[16, 11, 4]"
8,0.36607142857142855,0.5217391304347826,0.23728813559322032,0.15999999999999998,0.31272186638555377,0.46153846153846156,0.25,0.21052631578947367,0.3073549257759784,0.6,0.22580645161290322,0.12903225806451613,0.31827956989247314,"[30, 10, 10]","[19, 7, 5]","[16, 11, 4]"
9,0.36607142857142855,0.5217391304347826,0.23728813559322032,0.15999999999999998,0.31272186638555377,0.46153846153846156,0.25,0.21052631578947367,0.3073549257759784,0.6,0.22580645161290322,0.12903225806451613,0.31827956989247314,"[30, 10, 10]","[19, 7, 5]","[16, 11, 4]"
datasize,112

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
1,{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 1},{'C': 0.01},{'C': 0.0001},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 0.01},{'C': 100},{'C': 0.01},{'C': 10},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 100},{'C': 100000},{'C': 100},{'C': 1e-05}
2,{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 1},{'C': 0.01},{'C': 0.0001},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 0.01},{'C': 100},{'C': 0.01},{'C': 10},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 100},{'C': 100000},{'C': 100},{'C': 1e-05}
3,{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 1},{'C': 0.01},{'C': 0.0001},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 0.01},{'C': 100},{'C': 0.01},{'C': 10},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 100},{'C': 100000},{'C': 100},{'C': 1e-05}
4,{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 1},{'C': 0.01},{'C': 0.0001},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 0.01},{'C': 100},{'C': 0.01},{'C': 10},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 100},{'C': 100000},{'C': 100},{'C': 1e-05}
0,{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 1},{'C': 0.01},{'C': 0.0001},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 0.01},{'C': 100},{'C': 0.01},{'C': 10},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 100},{'C': 100000},{'C': 100},{'C': 1e-05}
5,{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 1},{'C': 0.01},{'C': 0.0001},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 0.01},{'C': 100},{'C': 0.01},{'C': 10},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 100},{'C': 100000},{'C': 100},{'C': 1e-05}
6,{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 1},{'C': 0.01},{'C': 0.0001},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 0.01},{'C': 100},{'C': 0.01},{'C': 10},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 100},{'C': 100000},{'C': 100},{'C': 1e-05}
7,{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 1},{'C': 0.01},{'C': 0.0001},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 0.01},{'C': 100},{'C': 0.01},{'C': 10},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 100},{'C': 100000},{'C': 100},{'C': 1e-05}
8,{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 1},{'C': 0.01},{'C': 0.0001},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 0.01},{'C': 100},{'C': 0.01},{'C': 10},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 100},{'C': 100000},{'C': 100},{'C': 1e-05}
9,{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 1},{'C': 0.01},{'C': 0.0001},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.001},{'C': 0.01},{'C': 100},{'C': 0.01},{'C': 10},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 100},{'C': 100000},{'C': 100},{'C': 1e-05}
