0,0.685
1,2.375
3.143,7.598
9.168,9.508
10.523,13.1
14.027,14.207
14.545,14.735
15.45,17.05
17.872,27.52
28.183,28.808
29.85,30.317
30.802,31.035
32.017,35.433
