1,Ç§ÇÒÇ§ÇÒ,4.485,5.06
1,Ç§ÇÒ,7.119,7.487
1,ÇÀ,7.928,8.173
1,Ç§ÇÒ,15.353,15.733
1,Ç§Å[ÇÒ,16.713,17.24
1,Ç†ÇÕÇÕÇÕÇÕÅAÇÕÇ¡ÇÕ,18.968,21.21
0,ìÔÇµÇ¢ÇÀ,22.705,23.489
