0,0.016063
1.024,1.8721
5.28,6.4961
11.184,12.848
17.072,17.84
21.808,22.016
23.344,23.936
26.352,26.48
32.864,32.88
35.872,35.872
38.016,40.16
41.504,42.096
43.296,47.504
50.704,51.232
54.048,54.208
55.488,57.792
59.552,62.368
66.72,67.312
68.576,72.016
74.256,74.48
75.968,77.984
83.04,84.864
86.096,86.512
90.496,92.784
97.664,99.2
103.76,105.38
110.05,112.34
116.67,117.3
118.43,119.17
120.32,120.64
122.03,122.96
124.99,125.09
126.35,126.99
128.22,128.83
130.03,130.13
132.96,133.66
138.05,138.59
140.4,140.98
144.02,145.71
148.98,150.9
153.2,153.47
155.42,155.6
158.5,158.64
161.71,162.46
164.54,164.85
166.34,166.75
168.08,168.27
172.42,172.62
177.98,179.18
180.58,181.87
184.18,184.35
189.63,190.75
192.86,193.33
213.06,213.34
214.51,215.14
218,218.21
219.65,219.89
220.98,221.57
225.12,225.58
228.32,231.25
236.56,239.78
244.18,244.96
246.29,246.75
250.67,251.3
253.49,254.61
255.73,257.57
258.69,259.17
260.37,260.64
263.33,265.31
270.35,282.27
288.37,290.51
291.6,291.81
292.9,293.82
298.88,300.54
304.42,305.01
306.13,306.32
307.54,313.02
319.26,319.33
323.62,327.49
328.59,335.39
336.56,337.36
343.42,347.57
348.64,348.88
349.98,350.29
356.29,356.46
358.56,360.08
361.5,361.5
363.65,363.66
380.03,383.82
387.42,388.26
392.34,393.18
396,396.32
399.62,401.82
405.54,406.45
408.02,410.82
414.18,415.5
416.62,418.93
421.71,421.73
433.18,436.1
437.23,439.15
440.85,441.07
442.19,442.24
446.69,446.7
448.26,448.45
449.6,449.62
451.97,451.98
453.87,454.03
455.12,456.67
457.82,457.97
459.1,459.28
