0,0.016063
1.552,2.5121
8,8.3201
9.472,12.48
24.56,34.048
35.504,35.952
43.312,43.488
45.744,62.768
73.6,97.952
108.82,109.02
110.34,110.56
116.32,116.35
118.83,131.74
133.86,134.35
140.08,140.29
147.41,150.5
152.21,154.78
161.63,175.23
179.09,180.75
186.46,186.64
193.25,201.73
203.44,204.43
210.34,213.3
214.46,219.55
224.85,225.97
227.1,228.03
229.94,232
234.29,234.45
236.61,236.93
239.01,239.5
244.26,246.99
249.74,251.17
252.54,253.73
257.58,260.1
263.44,268.86
270.66,271.01
272.27,272.56
275.57,275.95
278.54,278.69
281.95,287.82
289.92,290.21
292.96,293.07
297.98,298.13
299.5,303.36
307.74,311.09
