start,end,length
4.53827664399093,44.22986394557823,39.691587301587305
80.32206349206349,119.8209977324263,39.498934240362814
155.34179138321994,194.67451247165533,39.33272108843538
233.03390022675737,273.0068480725624,39.97294784580499
