1.07,1.563,結構
2.092,12.988,その、け、同性愛の結婚がどうこうって話って、2010年くらいまでは、ニュースとかでもあげられてなかったのに突然、話されだしはじめましたよね、うーん
13.732,14.492,ただ、だからうんも
15.828,19.448,でもその、いっすん、カナダ、今、最近認められた国以外にも
20.2,21.105,もっと前から
21.378,24.78,そういうのを認めてた国っていうのはたぶんあって、そういう
25.715,31.148,国が認められたときは別に話題にしなかったのに、今話題にするのはなんかおかしいような気がするというか
32.02,34.39,すーっ、なんていうんですかね、うーん
