2,0.5945945945945946,0.7078651685393258,0.3333333333333333,0.43999999999999995,0.5337962892098347,0.7590361445783133,0.21428571428571427,0.43137254901960786,0.4682314692945451,0.6631578947368421,0.75,0.4489795918367347,0.6207124955245256,"[63, 4, 28]","[0, 3, 1]","[20, 7, 22]"
0,0.5472972972972973,0.6703910614525139,0.23529411764705882,0.38,0.4751711427587405,0.7228915662650602,0.14285714285714285,0.37254901960784315,0.4127659095766821,0.625,0.6666666666666666,0.3877551020408163,0.5598072562358276,"[60, 4, 32]","[1, 2, 0]","[22, 8, 19]"
1,0.581081081081081,0.6820809248554914,0.23529411764705882,0.4716981132075472,0.5101033674777112,0.7108433734939759,0.14285714285714285,0.49019607843137253,0.44796553159416375,0.6555555555555556,0.6666666666666666,0.45454545454545453,0.5922558922558923,"[59, 5, 26]","[1, 2, 0]","[23, 7, 25]"
4,0.5878378378378378,0.6744186046511629,0.23529411764705882,0.5046728971962616,0.5189023059355554,0.6987951807228916,0.14285714285714285,0.5294117647058824,0.4570213627619723,0.651685393258427,0.6666666666666666,0.48214285714285715,0.6001649723559837,"[58, 7, 24]","[1, 2, 0]","[24, 5, 27]"
3,0.5878378378378378,0.7039106145251396,0.3,0.4329896907216495,0.4967609632035074,0.7590361445783133,0.21428571428571427,0.4117647058823529,0.46169552158212684,0.65625,0.5,0.45652173913043476,0.5375905797101449,"[63, 5, 28]","[1, 3, 2]","[19, 6, 21]"
7,0.5405405405405406,0.6436781609195402,0.11764705882352941,0.43809523809523804,0.426582626019907,0.6746987951807228,0.07142857142857142,0.45098039215686275,0.399035919588719,0.6153846153846154,0.3333333333333333,0.42592592592592593,0.4582146248812915,"[56, 7, 28]","[2, 1, 0]","[25, 6, 23]"
9,0.6013513513513513,0.7135135135135136,0.125,0.4631578947368421,0.48394406952313895,0.7951807228915663,0.07142857142857142,0.43137254901960786,0.4326606144465819,0.6470588235294118,0.5,0.5,0.5490196078431372,"[66, 7, 29]","[1, 1, 0]","[16, 6, 22]"
6,0.5608108108108109,0.6705882352941177,0.2,0.45283018867924524,0.45322625450826975,0.6867469879518072,0.14285714285714285,0.47058823529411764,0.4333974553676893,0.6551724137931034,0.3333333333333333,0.43636363636363634,0.47495646116335766,"[57, 5, 25]","[2, 2, 2]","[24, 7, 24]"
5,0.6013513513513513,0.718232044198895,0.3333333333333333,0.4329896907216495,0.5357113216291549,0.7831325301204819,0.21428571428571427,0.4117647058823529,0.46972765009618306,0.6632653061224489,0.75,0.45652173913043476,0.623262348417628,"[65, 4, 29]","[0, 3, 1]","[18, 7, 21]"
8,0.6013513513513513,0.6936416184971098,0.35294117647058826,0.49056603773584906,0.575448782699464,0.7228915662650602,0.21428571428571427,0.5098039215686274,0.48232706737313397,0.6666666666666666,1.0,0.4727272727272727,0.7131313131313131,"[60, 5, 25]","[0, 3, 0]","[23, 6, 26]"
datasize,148

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
