2,0.49324324324324326,0.6490066225165563,0.2121212121212121,0.43037974683544306,0.435417774710389,0.7101449275362319,0.175,0.4358974358974359,0.4403474544778893,0.5975609756097561,0.2692307692307692,0.425,0.43059724828017515,"[49, 20, 13]","[10, 7, 9]","[10, 13, 17]"
4,0.5472972972972973,0.6923076923076923,0.2903225806451613,0.46153846153846156,0.49338335514135917,0.782608695652174,0.225,0.46153846153846156,0.4897157190635452,0.6206896551724138,0.4090909090909091,0.46153846153846156,0.49710634193392816,"[54, 19, 14]","[6, 9, 7]","[9, 12, 18]"
0,0.4797297297297297,0.6666666666666667,0.2153846153846154,0.32,0.40784813785754764,0.7536231884057971,0.175,0.3076923076923077,0.412105165366035,0.5977011494252874,0.28,0.3333333333333333,0.4036781609195403,"[52, 20, 15]","[6, 7, 12]","[11, 13, 12]"
1,0.47297297297297297,0.6442953020134228,0.15384615384615385,0.41463414634146334,0.40839514018437945,0.6956521739130435,0.125,0.4358974358974359,0.41884986993682644,0.6,0.2,0.3953488372093023,0.3984496124031008,"[48, 19, 13]","[11, 5, 9]","[10, 16, 17]"
3,0.5,0.6538461538461539,0.25,0.39473684210526316,0.4414484851984303,0.7391304347826086,0.2,0.38461538461538464,0.44124860646599773,0.5862068965517241,0.3333333333333333,0.40540540540540543,0.441648545096821,"[51, 20, 16]","[8, 8, 8]","[10, 12, 15]"
7,0.5,0.6797385620915033,0.23529411764705882,0.3733333333333333,0.4343517671690826,0.7536231884057971,0.2,0.358974358974359,0.43753251579338537,0.6190476190476191,0.2857142857142857,0.3888888888888889,0.4312169312169312,"[52, 19, 13]","[8, 8, 12]","[9, 13, 14]"
8,0.4797297297297297,0.6794871794871794,0.15625,0.34210526315789475,0.398990958043014,0.7681159420289855,0.125,0.3333333333333333,0.40881642512077293,0.6091954022988506,0.20833333333333334,0.35135135135135137,0.38962669566117847,"[53, 19, 15]","[8, 5, 11]","[8, 16, 13]"
5,0.4797297297297297,0.662251655629139,0.15384615384615385,0.4,0.4097392959517794,0.7246376811594203,0.125,0.41025641025641024,0.4199646971386102,0.6097560975609756,0.2,0.3902439024390244,0.4000000000000001,"[50, 18, 14]","[11, 5, 9]","[8, 17, 16]"
9,0.46621621621621623,0.6710526315789473,0.15151515151515152,0.3333333333333333,0.3893591437618426,0.7391304347826086,0.125,0.3333333333333333,0.3991545893719806,0.6144578313253012,0.19230769230769232,0.3333333333333333,0.38003295232210893,"[51, 20, 12]","[7, 5, 14]","[11, 15, 13]"
6,0.5,0.6578947368421053,0.2647058823529412,0.39473684210526316,0.44391454324843266,0.7246376811594203,0.225,0.38461538461538464,0.44475102192493493,0.6024096385542169,0.32142857142857145,0.40540540540540543,0.44308120512939797,"[50, 18, 15]","[10, 9, 9]","[9, 13, 15]"
datasize,148

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
