2,0.5878378378378378,0.6802721088435374,0.40540540540540543,0.5866666666666667,0.5605813828788226,0.7352941176470589,0.36585365853658536,0.5641025641025641,0.5550834467620694,0.6329113924050633,0.45454545454545453,0.6111111111111112,0.5661893193538764,"[50, 17, 12]","[13, 15, 5]","[5, 9, 22]"
4,0.5743243243243243,0.6575342465753424,0.3835616438356165,0.5974025974025974,0.5491837592488819,0.7058823529411765,0.34146341463414637,0.5897435897435898,0.5456964524396376,0.6153846153846154,0.4375,0.6052631578947368,0.5527159244264507,"[48, 18, 12]","[14, 14, 4]","[6, 9, 23]"
0,0.5608108108108109,0.6666666666666666,0.3380281690140845,0.5599999999999999,0.5265505353327805,0.7352941176470589,0.2926829268292683,0.5384615384615384,0.5221461943126219,0.6097560975609756,0.4,0.5833333333333334,0.531029810298103,"[50, 21, 11]","[11, 12, 7]","[7, 8, 21]"
1,0.581081081081081,0.7027027027027027,0.36619718309859156,0.5454545454545455,0.5426882617630202,0.7647058823529411,0.3170731707317073,0.5384615384615384,0.5400801971820623,0.65,0.43333333333333335,0.5526315789473685,0.5453216374269007,"[52, 16, 12]","[11, 13, 6]","[5, 12, 21]"
3,0.581081081081081,0.6845637583892616,0.3823529411764706,0.5569620253164557,0.5486691093649195,0.75,0.3170731707317073,0.5641025641025641,0.5437252449447572,0.6296296296296297,0.48148148148148145,0.55,0.5537037037037037,"[51, 16, 14]","[11, 13, 3]","[6, 12, 22]"
8,0.5472972972972973,0.6533333333333333,0.40540540540540543,0.4722222222222222,0.5148240363985987,0.7205882352941176,0.36585365853658536,0.4358974358974359,0.5074464432427129,0.5975609756097561,0.45454545454545453,0.5151515151515151,0.5224193151022419,"[49, 18, 15]","[11, 15, 7]","[8, 8, 17]"
5,0.5540540540540541,0.6621621621621623,0.3529411764705882,0.525,0.5201291965111466,0.7205882352941176,0.2926829268292683,0.5384615384615384,0.5172442335283081,0.6125,0.4444444444444444,0.5121951219512195,0.523046522131888,"[49, 17, 14]","[11, 12, 4]","[8, 12, 21]"
7,0.5337837837837838,0.6575342465753424,0.3561643835616438,0.4675324675324675,0.4966289145753501,0.7058823529411765,0.3170731707317073,0.46153846153846156,0.4948313284037818,0.6153846153846154,0.40625,0.47368421052631576,0.49843960863697706,"[48, 16, 14]","[12, 13, 7]","[8, 12, 18]"
9,0.5675675675675675,0.6808510638297872,0.3835616438356165,0.5365853658536586,0.5363505611536913,0.7058823529411765,0.34146341463414637,0.5641025641025641,0.537149443892629,0.6575342465753424,0.4375,0.5116279069767442,0.5355540511840289,"[48, 16, 9]","[10, 14, 8]","[10, 11, 22]"
6,0.5540540540540541,0.6620689655172415,0.35135135135135137,0.5454545454545455,0.5218902365541006,0.7058823529411765,0.3170731707317073,0.5384615384615384,0.5204723540448074,0.6233766233766234,0.3939393939393939,0.5526315789473685,0.5233158654211286,"[48, 17, 12]","[14, 13, 6]","[6, 11, 21]"
datasize,148

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
