1,うん,5.938,6.0
1,えっ,17.087,17.263
0,えっ、あーハードルの高さかなー,18.681,20.513
1,なんか,21.636,21.854
0,私もし東京にいたらやってるけど,22.35,24.028
0,東京の,25.273,25.872
0,大学生がみんなやるって言わなかったら、まぁ地方の人が出ていくしかないじゃないですか,26.26,30.101
1,けど,30.54,30.742
0,一年研修を受けるかつ,31.18,32.804
0,なんか時期的問題とか,33.748,34.747
