1,0.5961538461538461,0.6745562130177514,0.17391304347826086,0.5666666666666667,0.4847426220074706,0.6551724137931034,0.125,0.6415094339622641,0.47389394925178924,0.6951219512195121,0.2857142857142857,0.5074626865671642,0.49609964116698735,"[57, 7, 18]","[4, 2, 1]","[26, 7, 34]"
0,0.5961538461538461,0.6745562130177514,0.17391304347826086,0.5666666666666667,0.4847426220074706,0.6551724137931034,0.125,0.6415094339622641,0.47389394925178924,0.6951219512195121,0.2857142857142857,0.5074626865671642,0.49609964116698735,"[57, 7, 18]","[4, 2, 1]","[26, 7, 34]"
2,0.5961538461538461,0.6745562130177514,0.17391304347826086,0.5666666666666667,0.4847426220074706,0.6551724137931034,0.125,0.6415094339622641,0.47389394925178924,0.6951219512195121,0.2857142857142857,0.5074626865671642,0.49609964116698735,"[57, 7, 18]","[4, 2, 1]","[26, 7, 34]"
3,0.5961538461538461,0.6745562130177514,0.17391304347826086,0.5666666666666667,0.4847426220074706,0.6551724137931034,0.125,0.6415094339622641,0.47389394925178924,0.6951219512195121,0.2857142857142857,0.5074626865671642,0.49609964116698735,"[57, 7, 18]","[4, 2, 1]","[26, 7, 34]"
4,0.5961538461538461,0.6745562130177514,0.17391304347826086,0.5666666666666667,0.4847426220074706,0.6551724137931034,0.125,0.6415094339622641,0.47389394925178924,0.6951219512195121,0.2857142857142857,0.5074626865671642,0.49609964116698735,"[57, 7, 18]","[4, 2, 1]","[26, 7, 34]"
5,0.5961538461538461,0.6745562130177514,0.17391304347826086,0.5666666666666667,0.4847426220074706,0.6551724137931034,0.125,0.6415094339622641,0.47389394925178924,0.6951219512195121,0.2857142857142857,0.5074626865671642,0.49609964116698735,"[57, 7, 18]","[4, 2, 1]","[26, 7, 34]"
6,0.5961538461538461,0.6745562130177514,0.17391304347826086,0.5666666666666667,0.4847426220074706,0.6551724137931034,0.125,0.6415094339622641,0.47389394925178924,0.6951219512195121,0.2857142857142857,0.5074626865671642,0.49609964116698735,"[57, 7, 18]","[4, 2, 1]","[26, 7, 34]"
9,0.5961538461538461,0.6745562130177514,0.17391304347826086,0.5666666666666667,0.4847426220074706,0.6551724137931034,0.125,0.6415094339622641,0.47389394925178924,0.6951219512195121,0.2857142857142857,0.5074626865671642,0.49609964116698735,"[57, 7, 18]","[4, 2, 1]","[26, 7, 34]"
7,0.5961538461538461,0.6745562130177514,0.17391304347826086,0.5666666666666667,0.4847426220074706,0.6551724137931034,0.125,0.6415094339622641,0.47389394925178924,0.6951219512195121,0.2857142857142857,0.5074626865671642,0.49609964116698735,"[57, 7, 18]","[4, 2, 1]","[26, 7, 34]"
8,0.5961538461538461,0.6745562130177514,0.17391304347826086,0.5666666666666667,0.4847426220074706,0.6551724137931034,0.125,0.6415094339622641,0.47389394925178924,0.6951219512195121,0.2857142857142857,0.5074626865671642,0.49609964116698735,"[57, 7, 18]","[4, 2, 1]","[26, 7, 34]"
datasize,156

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
1,{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 1},{'C': 0.1},{'C': 10},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01}
0,{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 1},{'C': 0.1},{'C': 10},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01}
2,{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 1},{'C': 0.1},{'C': 10},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01}
3,{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 1},{'C': 0.1},{'C': 10},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01}
4,{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 1},{'C': 0.1},{'C': 10},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01}
5,{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 1},{'C': 0.1},{'C': 10},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01}
6,{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 1},{'C': 0.1},{'C': 10},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01}
9,{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 1},{'C': 0.1},{'C': 10},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01}
7,{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 1},{'C': 0.1},{'C': 10},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01}
8,{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 0.01},{'C': 0.01},{'C': 1},{'C': 0.1},{'C': 10},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 0.1},{'C': 1},{'C': 0.1},{'C': 0.01},{'C': 0.1},{'C': 1},{'C': 0.01},{'C': 0.01}
