4,0.44871794871794873,0.5964912280701755,0.3142857142857143,0.22535211267605634,0.38161313863744517,0.5543478260869565,0.3548387096774194,0.24242424242424243,0.38387025939620606,0.6455696202531646,0.28205128205128205,0.21052631578947367,0.37938240603130674,"[51, 14, 14]","[17, 11, 11]","[24, 6, 8]"
2,0.44871794871794873,0.5964912280701755,0.3142857142857143,0.22535211267605634,0.38161313863744517,0.5543478260869565,0.3548387096774194,0.24242424242424243,0.38387025939620606,0.6455696202531646,0.28205128205128205,0.21052631578947367,0.37938240603130674,"[51, 14, 14]","[17, 11, 11]","[24, 6, 8]"
3,0.44871794871794873,0.5964912280701755,0.3142857142857143,0.22535211267605634,0.38161313863744517,0.5543478260869565,0.3548387096774194,0.24242424242424243,0.38387025939620606,0.6455696202531646,0.28205128205128205,0.21052631578947367,0.37938240603130674,"[51, 14, 14]","[17, 11, 11]","[24, 6, 8]"
0,0.44871794871794873,0.5964912280701755,0.3142857142857143,0.22535211267605634,0.38161313863744517,0.5543478260869565,0.3548387096774194,0.24242424242424243,0.38387025939620606,0.6455696202531646,0.28205128205128205,0.21052631578947367,0.37938240603130674,"[51, 14, 14]","[17, 11, 11]","[24, 6, 8]"
1,0.44871794871794873,0.5964912280701755,0.3142857142857143,0.22535211267605634,0.38161313863744517,0.5543478260869565,0.3548387096774194,0.24242424242424243,0.38387025939620606,0.6455696202531646,0.28205128205128205,0.21052631578947367,0.37938240603130674,"[51, 14, 14]","[17, 11, 11]","[24, 6, 8]"
8,0.44871794871794873,0.5964912280701755,0.3142857142857143,0.22535211267605634,0.38161313863744517,0.5543478260869565,0.3548387096774194,0.24242424242424243,0.38387025939620606,0.6455696202531646,0.28205128205128205,0.21052631578947367,0.37938240603130674,"[51, 14, 14]","[17, 11, 11]","[24, 6, 8]"
7,0.44871794871794873,0.5964912280701755,0.3142857142857143,0.22535211267605634,0.38161313863744517,0.5543478260869565,0.3548387096774194,0.24242424242424243,0.38387025939620606,0.6455696202531646,0.28205128205128205,0.21052631578947367,0.37938240603130674,"[51, 14, 14]","[17, 11, 11]","[24, 6, 8]"
9,0.44871794871794873,0.5964912280701755,0.3142857142857143,0.22535211267605634,0.38161313863744517,0.5543478260869565,0.3548387096774194,0.24242424242424243,0.38387025939620606,0.6455696202531646,0.28205128205128205,0.21052631578947367,0.37938240603130674,"[51, 14, 14]","[17, 11, 11]","[24, 6, 8]"
5,0.44871794871794873,0.5964912280701755,0.3142857142857143,0.22535211267605634,0.38161313863744517,0.5543478260869565,0.3548387096774194,0.24242424242424243,0.38387025939620606,0.6455696202531646,0.28205128205128205,0.21052631578947367,0.37938240603130674,"[51, 14, 14]","[17, 11, 11]","[24, 6, 8]"
6,0.44871794871794873,0.5964912280701755,0.3142857142857143,0.22535211267605634,0.38161313863744517,0.5543478260869565,0.3548387096774194,0.24242424242424243,0.38387025939620606,0.6455696202531646,0.28205128205128205,0.21052631578947367,0.37938240603130674,"[51, 14, 14]","[17, 11, 11]","[24, 6, 8]"
datasize,156

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
4,{'C': 100},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 10},{'C': 10},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1},{'C': 10000},{'C': 0.1},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 10000},{'C': 100000}
2,{'C': 100},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 10},{'C': 10},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1},{'C': 10000},{'C': 0.1},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 10000},{'C': 100000}
3,{'C': 100},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 10},{'C': 10},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1},{'C': 10000},{'C': 0.1},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 10000},{'C': 100000}
0,{'C': 100},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 10},{'C': 10},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1},{'C': 10000},{'C': 0.1},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 10000},{'C': 100000}
1,{'C': 100},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 10},{'C': 10},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1},{'C': 10000},{'C': 0.1},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 10000},{'C': 100000}
8,{'C': 100},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 10},{'C': 10},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1},{'C': 10000},{'C': 0.1},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 10000},{'C': 100000}
7,{'C': 100},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 10},{'C': 10},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1},{'C': 10000},{'C': 0.1},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 10000},{'C': 100000}
9,{'C': 100},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 10},{'C': 10},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1},{'C': 10000},{'C': 0.1},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 10000},{'C': 100000}
5,{'C': 100},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 10},{'C': 10},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1},{'C': 10000},{'C': 0.1},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 10000},{'C': 100000}
6,{'C': 100},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 10},{'C': 10},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 100000},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1000},{'C': 10000},{'C': 100000},{'C': 10000},{'C': 1},{'C': 10000},{'C': 0.1},{'C': 1000},{'C': 10000},{'C': 10000},{'C': 10000},{'C': 100000}
