0,4.4801
5.856,8.0801
9.28,15.952
17.936,18.576
19.712,20.256
21.44,22.784
24.032,24.896
28.144,30.704
32.192,33.728
36.592,40.08
45.536,48.848
50.096,51.504
66.368,74.352
85.936,90.032
95.04,95.056
101.09,101.7
102.9,115.6
117.41,117.49
120.27,121.38
123.26,127.74
130.34,139.23
141.94,143.1
145.04,146.38
147.92,149.14
150.32,152.35
153.54,155.81
158.03,158.08
165.66,166.83
168.43,171.22
172.4,173.86
175.12,175.84
177.54,178.7
185.74,185.95
188.19,194.51
195.74,197.94
199.33,199.76
204.66,207.23
208.94,209.01
211.33,216.11
223.36,228.7
235.5,240.61
241.86,241.98
244.05,245.14
251.9,252.3
254.35,257.34
259.95,260.02
261.31,262.48
267.31,269.94
271.14,273.02
276.5,278.59
279.81,285.38
291.42,292.77
