datasize,112

ID,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
0,0.4732142857142857,0.5405405405405405,0.0,0.5168539325842697,0.3547263611723567,0.5882352941176471,0.0,0.4791666666666667,0.35580065359477125,0.5,0.0,0.5609756097560976,0.3536585365853659,"[30, 9, 21]","[7, 0, 4]","[14, 4, 23]"
1,0.49107142857142855,0.5981308411214953,0.0,0.48936170212765956,0.3629129491198456,0.6274509803921569,0.0,0.4791666666666667,0.36887254901960786,0.5714285714285714,0.0,0.5,0.35714285714285715,"[32, 6, 18]","[3, 0, 7]","[16, 7, 23]"
2,0.5267857142857143,0.634920634920635,0.13333333333333336,0.43373493975903615,0.4581711424366635,0.7843137254901961,0.07692307692307693,0.375,0.4120789341377577,0.5333333333333333,0.5,0.5142857142857142,0.5158730158730158,"[40, 6, 29]","[0, 1, 1]","[11, 6, 18]"
3,0.5357142857142857,0.5945945945945946,0.1111111111111111,0.5473684210526316,0.4280485627566506,0.6470588235294118,0.07692307692307693,0.5416666666666666,0.4218828557063851,0.55,0.2,0.5531914893617021,0.4343971631205674,"[33, 7, 20]","[2, 1, 2]","[16, 5, 26]"
4,0.5,0.5535714285714285,0.1111111111111111,0.5106382978723404,0.4023095197591698,0.6078431372549019,0.07692307692307693,0.5,0.3949220713926596,0.5081967213114754,0.2,0.5217391304347826,0.40997861724875273,"[31, 8, 22]","[2, 1, 2]","[18, 4, 24]"
5,0.5178571428571429,0.5765765765765766,0.0,0.5714285714285714,0.38444700290049855,0.6274509803921569,0.0,0.5416666666666666,0.3897058823529411,0.5333333333333333,0.0,0.6046511627906976,0.379328165374677,"[32, 9, 19]","[6, 0, 3]","[13, 4, 26]"
6,0.5803571428571429,0.5961538461538461,0.0,0.6732673267326733,0.42323711827722305,0.6078431372549019,0.0,0.7083333333333334,0.4387254901960784,0.5849056603773585,0.0,0.6415094339622641,0.40880503144654085,"[31, 9, 13]","[5, 0, 1]","[15, 4, 34]"
7,0.5089285714285714,0.5740740740740741,0.0,0.5473684210526316,0.37422266638377155,0.6078431372549019,0.0,0.5416666666666666,0.38316993464052285,0.543859649122807,0.0,0.5531914893617021,0.36568371282816975,"[31, 8, 18]","[4, 0, 4]","[16, 5, 26]"
8,0.48214285714285715,0.5454545454545454,0.0,0.5052631578947369,0.3508468178272139,0.5882352941176471,0.0,0.5,0.36274509803921573,0.5084745762711864,0.0,0.5106382978723404,0.3397042913811756,"[30, 8, 21]","[3, 0, 3]","[18, 5, 24]"
9,0.48214285714285715,0.5225225225225224,0.21052631578947367,0.48936170212765956,0.4188421638429499,0.5686274509803921,0.15384615384615385,0.4791666666666667,0.4005467571644042,0.48333333333333334,0.3333333333333333,0.5,0.4388888888888889,"[29, 6, 25]","[4, 2, 0]","[18, 5, 23]"
