datasize,112

ID,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
0,0.4375,0.057142857142857134,0.052631578947368425,0.6225165562913907,0.24709178081445035,0.047619047619047616,0.043478260869565216,0.6911764705882353,0.2607579263589494,0.07142857142857142,0.06666666666666667,0.5662650602409639,0.23478676611206736,"[1, 3, 10]","[3, 1, 11]","[17, 19, 47]"
1,0.48214285714285715,0.060606060606060615,0.20512820512820512,0.6447368421052632,0.3097397397397398,0.047619047619047616,0.17391304347826086,0.7205882352941176,0.31404010879714206,0.08333333333333333,0.25,0.5833333333333334,0.3055555555555556,"[1, 3, 8]","[1, 4, 11]","[19, 16, 49]"
2,0.48214285714285715,0.05555555555555555,0.15789473684210528,0.6666666666666666,0.29816814998153435,0.047619047619047616,0.13043478260869565,0.7352941176470589,0.30444931595826735,0.06666666666666667,0.2,0.6097560975609756,0.2921409214092141,"[1, 4, 10]","[4, 3, 8]","[16, 16, 50]"
3,0.45535714285714285,0.05405405405405405,0.06060606060606061,0.6363636363636364,0.25664464409119364,0.047619047619047616,0.043478260869565216,0.7205882352941176,0.2705618479275768,0.0625,0.1,0.5697674418604651,0.2440891472868217,"[1, 3, 12]","[2, 1, 7]","[18, 19, 49]"
4,0.4642857142857143,0.16216216216216214,0.057142857142857134,0.6315789473684211,0.2888401418609564,0.14285714285714285,0.043478260869565216,0.7058823529411765,0.29740591888929485,0.1875,0.08333333333333333,0.5714285714285714,0.2807539682539682,"[3, 3, 10]","[1, 1, 10]","[17, 19, 48]"
5,0.45535714285714285,0.27027027027027023,0.05128205128205128,0.6081081081081082,0.31347001380024847,0.23809523809523808,0.043478260869565216,0.6617647058823529,0.3144460682823854,0.3125,0.0625,0.5625,0.3125,"[5, 3, 8]","[0, 1, 15]","[16, 19, 45]"
6,0.4375,0.10526315789473684,0.0,0.6103896103896104,0.24004489918925656,0.09523809523809523,0.0,0.6911764705882353,0.26213818860877686,0.11764705882352941,0.0,0.5465116279069767,0.2213862289101687,"[2, 2, 13]","[1, 0, 8]","[18, 21, 47]"
7,0.4375,0.0,0.05128205128205128,0.6193548387096774,0.2250320348280225,0.0,0.043478260869565216,0.7058823529411765,0.24978687127024723,0.0,0.0625,0.5517241379310345,0.20474137931034483,"[0, 2, 7]","[2, 1, 13]","[19, 20, 48]"
8,0.5178571428571429,0.058823529411764705,0.30303030303030304,0.662420382165605,0.3638365109313376,0.047619047619047616,0.21739130434782608,0.7647058823529411,0.3432387447732716,0.07692307692307693,0.5,0.5842696629213483,0.38706424661480837,"[1, 1, 11]","[0, 5, 5]","[20, 17, 52]"
9,0.45535714285714285,0.058823529411764705,0.10526315789473685,0.6315789473684211,0.27000224373405457,0.047619047619047616,0.08695652173913043,0.7058823529411765,0.2801526407664515,0.07692307692307693,0.13333333333333333,0.5714285714285714,0.2605616605616606,"[1, 3, 9]","[2, 2, 11]","[18, 18, 48]"
