datasize,112

ID,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
0,0.5178571428571429,0.675496688741722,0.21739130434782608,0.14814814814814814,0.36466652426574897,0.7846153846153846,0.17857142857142858,0.10526315789473684,0.3561499903605167,0.5930232558139535,0.2777777777777778,0.25,0.3736003445305771,"[51, 21, 14]","[10, 5, 3]","[4, 2, 2]"
1,0.5357142857142857,0.6918238993710691,0.2051282051282051,0.07692307692307693,0.3553454220490424,0.8461538461538461,0.14285714285714285,0.05263157894736842,0.34721418931945247,0.5851063829787234,0.36363636363636365,0.14285714285714285,0.36386662982407664,"[55, 24, 15]","[4, 4, 3]","[6, 0, 1]"
2,0.5178571428571429,0.7044025157232704,0.05555555555555556,0.06896551724137931,0.2935350488622553,0.8615384615384616,0.03571428571428571,0.05263157894736842,0.31662810873337194,0.5957446808510638,0.125,0.1,0.2735815602836879,"[56, 23, 15]","[4, 1, 3]","[5, 4, 1]"
3,0.4732142857142857,0.6216216216216216,0.24489795918367344,0.07407407407407407,0.3232487429933033,0.7076923076923077,0.21428571428571427,0.05263157894736842,0.32486986697513015,0.5542168674698795,0.2857142857142857,0.125,0.32164371772805506,"[46, 20, 17]","[14, 6, 1]","[5, 2, 1]"
4,0.5,0.6619718309859155,0.32653061224489793,0.06060606060606061,0.35403208256035934,0.7230769230769231,0.2857142857142857,0.05263157894736842,0.35380759591285904,0.6103896103896104,0.38095238095238093,0.07142857142857142,0.35425685425685427,"[47, 15, 15]","[10, 8, 3]","[8, 5, 1]"
5,0.5089285714285714,0.6442953020134228,0.34782608695652173,0.06896551724137931,0.3653307352430748,0.7384615384615385,0.2857142857142857,0.05263157894736842,0.35893580104106415,0.5714285714285714,0.4444444444444444,0.1,0.371957671957672,"[48, 19, 17]","[9, 8, 1]","[8, 1, 1]"
6,0.49107142857142855,0.6578947368421053,0.1951219512195122,0.06451612903225808,0.3217428730122643,0.7692307692307693,0.14285714285714285,0.05263157894736842,0.32157316367842687,0.5747126436781609,0.3076923076923077,0.08333333333333333,0.32191276156793397,"[50, 20, 17]","[8, 4, 1]","[7, 4, 1]"
7,0.4375,0.6225165562913907,0.0851063829787234,0.0,0.23869907539157753,0.7230769230769231,0.07142857142857142,0.0,0.26483516483516484,0.5465116279069767,0.10526315789473684,0.0,0.21725826193390452,"[47, 23, 16]","[14, 2, 3]","[4, 3, 0]"
8,0.5089285714285714,0.6711409395973155,0.17391304347826086,0.20689655172413793,0.3644020800912348,0.7692307692307693,0.14285714285714285,0.15789473684210525,0.3566608829766725,0.5952380952380952,0.2222222222222222,0.3,0.3724867724867725,"[50, 22, 12]","[10, 4, 4]","[5, 2, 3]"
9,0.5,0.6405228758169935,0.22222222222222224,0.15384615384615385,0.3616376749426697,0.7538461538461538,0.17857142857142858,0.10526315789473684,0.3458935801041065,0.5568181818181818,0.29411764705882354,0.2857142857142857,0.37888337153043034,"[49, 23, 16]","[11, 5, 1]","[5, 0, 2]"
