start,end,length
0.8619954648526077,28.538004535147394,27.676009070294786
88.96482993197279,117.8575283446712,28.89269841269841
158.28850340136054,193.05945578231294,34.77095238095238
223.53696145124715,263.3724716553288,39.83551020408163
