1,あー,1.315,2.0
0,普通に考えたら単位とか,2.55,3.797
0,オリンピックは関係ないですもんね,4.218,6.147
0,うん大学の活動とね,6.565,7.793
1,うーん,16.61,17.54
0,やっぱりあの、地方にいる人とかは,19.823,21.75
0,あのー、交通費とかもかかるわけじゃないですか、やっぱり,22.527,25.49
0,うーん、だからほん、ほんとに来られる人って限られちゃうんですよね、やっぱりね,26.0,30.8
