datasize,60

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
0,0.4875,0.5580774365821095,0.1523809523809524,0.45733788395904434,0.40360830309479684,0.6333333333333333,0.10666666666666667,0.4253968253968254,0.38846560846560846,0.4988066825775656,0.26666666666666666,0.4944649446494465,0.4199794312978929,"[209, 44, 166]","[7, 8, 15]","[114, 23, 134]"
1,0.5638888888888889,0.611731843575419,0.02,0.5961538461538461,0.41256333961805686,0.6636363636363637,0.013333333333333334,0.5904761904761905,0.42248196248196246,0.5673575129533679,0.04,0.6019417475728155,0.4030997535087278,"[219, 52, 115]","[10, 1, 14]","[101, 22, 186]"
2,0.49444444444444446,0.56,0.1016949152542373,0.49246231155778897,0.38941371665899543,0.6151515151515151,0.08,0.4666666666666667,0.3872727272727272,0.5139240506329114,0.13953488372093023,0.5212765957446809,0.39157851003284083,"[203, 51, 141]","[10, 6, 27]","[117, 18, 147]"
3,0.5138888888888888,0.5675675675675675,0.1553398058252427,0.509212730318258,0.4262746996612688,0.6363636363636364,0.10666666666666667,0.48253968253968255,0.4085233285233285,0.5121951219512195,0.2857142857142857,0.5390070921985816,0.44563883328802895,"[210, 50, 150]","[7, 8, 13]","[113, 17, 152]"
4,0.5472222222222223,0.6013793103448276,0.04,0.5658536585365854,0.4085396982784506,0.6606060606060606,0.02666666666666667,0.5523809523809524,0.4132178932178932,0.5518987341772152,0.08,0.58,0.4039662447257384,"[218, 51, 126]","[8, 2, 15]","[104, 22, 174]"
5,0.5027777777777778,0.5714285714285715,0.0594059405940594,0.49246231155778897,0.38338554140057957,0.6424242424242425,0.04,0.4666666666666667,0.38303030303030305,0.5145631067961165,0.11538461538461539,0.5212765957446809,0.3837414393084709,"[212, 51, 149]","[4, 3, 19]","[114, 21, 147]"
6,0.4652777777777778,0.5170068027210885,0.020833333333333332,0.4729064039408867,0.34200290177917225,0.5757575757575758,0.013333333333333334,0.45714285714285713,0.34874458874458875,0.4691358024691358,0.047619047619047616,0.4897959183673469,0.33551692281851003,"[190, 57, 158]","[7, 1, 13]","[133, 17, 144]"
7,0.5027777777777778,0.5738880918220948,0.0625,0.5138211382113821,0.3846658698573594,0.6060606060606061,0.05333333333333334,0.5015873015873016,0.386993746993747,0.5449591280653951,0.07547169811320754,0.5266666666666666,0.3823658309484231,"[200, 44, 123]","[15, 4, 34]","[115, 27, 158]"
8,0.5027777777777778,0.5710560625814864,0.02,0.49563699825479923,0.3697839337941736,0.6636363636363637,0.013333333333333334,0.4507936507936508,0.37592111592111593,0.5011441647597255,0.04,0.5503875968992248,0.3638439205529835,"[219, 58, 160]","[11, 1, 13]","[100, 16, 142]"
9,0.5388888888888889,0.6013245033112582,0.06382978723404255,0.5346869712351946,0.4155751281336515,0.6878787878787879,0.04,0.5015873015873016,0.40982202982202987,0.5341176470588235,0.15789473684210525,0.572463768115942,0.4214920506722903,"[227, 52, 146]","[5, 3, 11]","[98, 20, 158]"
