datasize,60

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
0,0.475,0.04201680672268907,0.16091954022988508,0.6716259298618491,0.30202583173463493,0.06666666666666667,0.11666666666666667,0.6795698924731183,0.28763440860215056,0.03067484662576687,0.25925925925925924,0.6638655462184874,0.3179332173678378,"[5, 68, 90]","[1, 21, 59]","[69, 91, 316]"
1,0.4722222222222222,0.05833333333333333,0.14728682170542637,0.6666666666666666,0.3026245737512204,0.09333333333333334,0.10555555555555556,0.6752688172043011,0.29138590203106335,0.04242424242424243,0.24358974358974358,0.6582809224318659,0.3147649694819506,"[7, 65, 93]","[1, 19, 58]","[67, 96, 314]"
2,0.49166666666666664,0.01,0.2013888888888889,0.680672268907563,0.30171431709996377,0.013333333333333334,0.16111111111111112,0.6967741935483871,0.2904062126642772,0.008,0.26851851851851855,0.6652977412731006,0.31393875326387305,"[1, 52, 72]","[10, 29, 69]","[64, 99, 324]"
3,0.4777777777777778,0.09022556390977443,0.14574898785425103,0.6774541531823085,0.32390819250368524,0.16,0.1,0.6752688172043011,0.3117562724014337,0.06282722513089005,0.26865671641791045,0.6796536796536796,0.33704587373416,"[12, 74, 105]","[3, 18, 46]","[60, 88, 314]"
4,0.4875,0.04926108374384236,0.12307692307692307,0.6755373592630503,0.29143899279630964,0.06666666666666667,0.08888888888888889,0.7096774193548387,0.2884109916367981,0.0390625,0.2,0.64453125,0.29453124999999997,"[5, 51, 72]","[1, 16, 63]","[69, 113, 330]"
5,0.44305555555555554,0.10294117647058823,0.2602739726027397,0.6095890410958904,0.3380242715449134,0.18666666666666668,0.2111111111111111,0.5741935483870968,0.3239904420549582,0.07106598984771574,0.3392857142857143,0.6496350364963503,0.3533289135432602,"[14, 56, 127]","[3, 38, 71]","[58, 86, 267]"
6,0.4791666666666667,0.13654618473895583,0.17843866171003717,0.6594360086767896,0.34102708570545015,0.22666666666666666,0.13333333333333333,0.6537634408602151,0.33792114695340497,0.09770114942528736,0.2696629213483146,0.6652078774617067,0.3441906494117695,"[17, 59, 98]","[2, 24, 63]","[56, 97, 304]"
7,0.475,0.043859649122807015,0.19330855018587362,0.6595970307529163,0.30840891292746875,0.06666666666666667,0.14444444444444443,0.6688172043010753,0.2933094384707288,0.032679738562091505,0.29213483146067415,0.6506276150627615,0.32514739502850903,"[5, 57, 91]","[0, 26, 63]","[70, 97, 311]"
8,0.49722222222222223,0.05309734513274336,0.17692307692307693,0.689727463312369,0.3185988273381538,0.08,0.12777777777777777,0.7075268817204301,0.3051015531660693,0.039735099337748346,0.2875,0.6728016359918201,0.3333455784431895,"[6, 60, 85]","[6, 23, 51]","[63, 97, 329]"
9,0.5444444444444444,0.1015228426395939,0.1924686192468619,0.7151394422310757,0.3609919234861564,0.13333333333333333,0.12777777777777777,0.7720430107526882,0.3443847072879331,0.08196721311475409,0.3898305084745763,0.6660482374768089,0.37928198635537974,"[10, 40, 72]","[2, 23, 34]","[63, 117, 359]"
