0,1.776
3.024,4.592
8.608,8.928
13.536,13.584
15.776,21.552
23.2,24.928
26.352,26.656
28.4,28.576
30.304,30.752
32.144,34.672
40.672,43.248
45.888,47.28
48.8,49.648
55.28,55.424
57.072,57.456
60.096,67.312
68.48,68.928
70.688,73.232
74.32,75.376
76.576,76.752
83.792,83.968
86.576,93.984
95.056,95.536
97.152,97.168
101.42,109.66
110.91,113.14
115.97,116.29
117.68,117.92
119.76,120
126.08,129.07
130.69,131.68
134.06,142.85
143.92,144.22
145.31,146.32
147.65,148.05
151.33,156.32
157.5,158.02
160.08,161.25
166.67,168.96
170.7,171.33
177.57,178.93
181.26,183.28
184.66,188.59
189.76,203.73
205.57,205.68
210.83,216.03
218.48,219.33
220.75,221.42
223.3,225.58
227.38,228.21
230.78,232.58
234.08,237.73
239.76,239.79
241.73,244.27
245.74,245.84
248.96,249.42
252.78,253.15
258.98,262.26
265.34,265.95
273.26,273.46
274.96,278.13
279.5,279.92
281.46,283.97
286.43,287.46
290.18,290.24
291.9,296.1
297.52,306.77
310.18,310.98
312.06,312.3
313.84,319.3
324.45,325.14
326.22,327.6
330.14,336.35
340.08,341.26
345.06,352.98
357.49,358.34
359.73,360.34
362.51,374.91
376.46,377.2
386.14,386.32
387.82,389.89
391.23,391.87
395.12,403.2
404.93,406.34
408.59,416.8
417.92,423.06
424.48,425.18
427.78,430.34
432.19,432.91
435.55,436.26
437.34,440.59
441.78,442
445.74,445.82
449.04,450.24
451.74,458.67
460.58,465.94
468.05,474.35
475.57,477.15
478.53,479.01
481.12,487.31
488.69,492.66
493.86,495.17
499.89,500.51
502.5,504.61
507.81,510.06
511.95,514.1
520.32,524.96
528.45,533.33
536.85,541.39
543.1,545.26
548.53,548.8
550.94,558.66
559.9,560.29
561.7,562.48
563.86,564.58
566.06,566.37
572.7,573.89
576.72,577.18
578.35,583.31
586.82,591.89
593.33,600.66
603.97,608.86
611.63,611.65
613.07,614.19
616.7,616.83
618.03,624.43
626.42,627.34
628.67,630.59
632.29,633.57
636.02,636.26
639.14,641.02
643.63,653.07
657.14,658.86
659.98,660.8
664.32,666.27
667.97,672.51
675.39,678.26
680.4,680.8
683.39,692.21
695.15,695.28
697.09,700.18
701.34,704.5
706.42,706.61
708.8,708.82
710.75,711.2
712.78,722.85
725.44,726.91
728.4,728.99
731.63,733.36
735.9,736.83
737.94,741.47
746.22,746.62
747.82,751.84
754.06,765.54
766.69,767.44
769.6,770.85
773.06,782.37
785.02,788.38
789.76,791.38
793.66,811.9
813.52,818.82
820.16,820.37
822.21,824.19
825.42,826.53
827.68,835.06
837.74,840.08
843.62,843.98
846.1,846.46
850.18,854.34
855.58,858.02
861.09,864.24
866.26,873.79
875.87,875.97
877.57,886.56
887.86,891.71
893.3,894.94
896.45,897.17
898.61,899.41
901.07,903.65
906.02,910.3
912.34,912.58
915.84,920.69
923.84,927.87
929.97,931.97
935.84,937.25
940.08,940.67
943.68,943.82
945.55,951.84
953.44,953.92
955.76,955.79
959.79,961.86
963.7,964.58
971.34,971.9
974.06,975.14
978.67,985.34
987.73,990.77
997.14,997.6
999.98,1000
1003.4,1009.2
1012.4,1015.6
1017.2,1017.6
1022.8,1022.8
1025,1025.2
1026.6,1027
1028.3,1031.6
1033.9,1034.3
1035.7,1037.9
1039.8,1042.2
1044.6,1046
1048.4,1055.3
1057.8,1060.2
1061.8,1061.8
1063.5,1065.8
1067.1,1068
1069.4,1070.7
1073.6,1077.8
1080.4,1082.2
1084.8,1088.9
1091.4,1097.8
1100.7,1101.3
1103.3,1106.9
1111.4,1111.5
1114,1114.2
1117.3,1120.8
1122,1123.2
1125.3,1129.8
1131.4,1132.6
1134.8,1138.6
1140.9,1142.2
1145.2,1145.3
1146.8,1151.5
1153.5,1157.4
1160.3,1160.3
1163,1163.2
1166.5,1168.4
1171.9,1172.6
1177.7,1178.4
1181.8,1187.7
1191.3,1192.2
1195.5,1196.6
1199.6,1200.4
1202.9,1209
1212.6,1215.6
1217.7,1225.8
1227.9,1231.6
1233.9,1234.7
1236.7,1238.2
1241.2,1254.1
1255.8,1256.2
1259.5,1259.7
1262.2,1265.2
1266.9,1269.4
1274.6,1278.5
1283.7,1285.7
1288.5,1291.6
1293.7,1297.2
1298.8,1300.5
1302.8,1303.9
1305.7,1309
1312,1312.7
1314.8,1316
1317.3,1321
1322.4,1325.6
1330.9,1331.2
1332.4,1334.5
1337.4,1338.1
1340,1340.9
1342.8,1346.4
1349,1351.3
1353.9,1358.6
1360,1363.9
1367.5,1369.5
1370.6,1374.1
1378.9,1380.3
1382.8,1383.9
1385.6,1386.8
1388.1,1389.1
1391.2,1394.7
1395.8,1395.9
1397.9,1406.6
1408.2,1410
1411.8,1414.1
1415.8,1433.4
1434.7,1437.4
1440.5,1441.9
1443.8,1446
1450.7,1452.4
1457.5,1458.1
1460.9,1466.3
1468.6,1471.5
1474.8,1477.6
1479.6,1479.7
1491.2,1492
1495.8,1497.8
1499.4,1507.4
1508.7,1510.5
1512.7,1519.4
1520.6,1526.6
1529.3,1529.9
1532,1533.2
1535.3,1539.7
1541.5,1547.7
1550.2,1553.4
1555.7,1559.6
1560.8,1564.4
1573,1577.5
1580.9,1589.2
1593.1,1597.7
1598.9,1601.4
1602.7,1608.5
1609.8,1610.3
1611.7,1612.5
1614.4,1614.7
1619,1623.3
1624.6,1626.8
1628.1,1628.3
1629.8,1630.1
1634.3,1636.1
1638.1,1639.8
1642.3,1642.8
1644.8,1647.6
1649.8,1657.8
1659.3,1660.9
1663.8,1670.5
1672,1672.5
1673.6,1676.8
1678.3,1681.2
1682.7,1686.6
1688.3,1691.1
1692.8,1693.5
