0,0.016021
2.496,3.648
5.872,7.648
10.112,11.056
14.56,15.728
16.816,17.056
18.928,19.696
21.568,23.008
24.208,24.64
30.72,31.168
32.816,36.144
40.512,44.192
46.048,48.112
50.56,50.784
52.72,53.232
54.8,56.096
58.08,63.344
66.224,66.528
70.64,76.928
78.208,78.704
80.416,83.792
86.08,87.504
88.96,89.68
90.96,92.512
93.84,93.856
95.392,99.168
103.55,104.03
106.42,107.36
109.07,110.26
111.41,120.61
121.76,122.3
125.66,126.05
132.32,132.64
136.53,137.84
139.22,149.2
150.67,156.32
157.57,157.82
160.54,162.54
165.98,168.83
172.54,176.54
180.32,183.07
185.1,185.15
188.99,192.72
195.34,196.66
198.98,200.4
201.95,202.02
205.06,205.36
209.57,210.26
213.76,216.37
222.62,226.62
228.05,228.86
231.74,235.46
237.12,237.57
239.41,251.33
252.5,252.67
255.49,255.58
257.38,257.68
259.62,259.73
262.05,272.51
274.14,275.94
278.74,279.1
280.7,282.58
284.74,285.3
290.9,291.2
294.59,296.29
299.1,304.43
306.27,306.32
308.26,313.73
315.55,325.42
326.88,329.36
334.27,341.36
343.09,344.94
346.08,346.69
348.11,353.89
355.57,363.3
365.17,365.31
370.22,371.09
372.54,373.38
375.84,376.8
378.82,380.37
381.87,388.94
390.61,391.04
392.4,399.87
401.9,405.49
406.7,406.77
408.61,409.46
413.12,417.79
419.18,421.22
422.43,422.99
427.49,434.93
436.91,440.18
447.01,448.82
451.42,454.69
457.49,458.59
462.8,463.34
466.88,470.45
475.81,476.93
479.38,483.41
485.58,492.48
495.55,511.38
515.18,515.41
517.3,525.58
527.57,537.76
541.06,543.34
545.94,553.39
555.6,560.82
562.48,564.51
566.24,568
569.34,572.06
573.17,574.83
576.64,577.15
579.09,579.14
582.5,584.99
588.38,594.38
598.93,599.01
601.06,604.18
606.9,608.56
610.3,610.94
616.14,618.03
621.31,630.21
633.23,635.17
639.66,639.78
643.33,646.1
648.02,649.94
652.64,657.76
658.94,659.76
662.06,665.86
667.57,669.31
671.34,677.07
681.86,687.07
688.66,693.94
695.44,695.74
698.26,700.53
703.28,704.98
708.02,711.06
715.39,719.81
721.02,721.7
723.23,730.66
732.43,732.83
735.54,748.64
751.15,755.1
757.7,763.55
767.63,769.82
771.12,771.54
773.34,775.44
779.38,785.25
786.34,786.8
788.45,793.87
795.49,796.03
798.37,800.08
803.31,809.86
811.38,819.98
823.14,830.7
831.94,833.63
835.68,836.06
837.42,839.3
844.26,852.02
853.76,854.83
856.03,856.05
858.91,859.25
861.33,863.98
865.63,872.94
876.54,878.35
881.02,883.38
885.3,891.1
892.51,894.48
896.42,900.14
901.39,902.69
904.53,910.56
912.48,932.62
933.95,934.7
936.19,941.6
945.95,949.33
951.47,952.53
955.3,956.42
957.84,958.02
960,967.68
970.4,975.26
977.73,979.7
981.78,988.83
990.38,995.63
997.84,998.48
1000.8,1001
1003.4,1013.4
1015.1,1015.5
1017,1017.5
1021,1027.6
1029.4,1031.1
1033.2,1034.8
1038.1,1038.8
1042.4,1043.4
1044.5,1046
1047.7,1047.9
1049.4,1049.7
1052.5,1052.5
1054.1,1054.4
1057.3,1057.5
1059.4,1061.3
1063.1,1065.1
1066.7,1070.7
1075.6,1076.8
1078.3,1078.4
1080.3,1080.3
1083.9,1086
1090.1,1093.9
1095,1095.1
1096.5,1101.2
1102.3,1103.4
1106.2,1111.6
1114.9,1116.1
1117.5,1117.9
1119.5,1121.3
1125.4,1128.9
1132.1,1136.2
1138.7,1141
1144.1,1148
1151.7,1156
1161.2,1162.2
1163.3,1166.2
1168.6,1169.7
1177.6,1180.7
1186.3,1186.8
1190.4,1192.6
1193.7,1193.7
1196.3,1199.5
1201.4,1203
1206.6,1207.2
1210.7,1211.4
1212.7,1214
1215.6,1216.3
1218.6,1219
1220.2,1221.3
1224.5,1225
1228,1232.5
1234.7,1234.7
1236.3,1237.4
1241.8,1244.1
1246.9,1248.4
