0,0.048021
2.176,4.416
5.936,6.496
8.608,9.888
11.264,11.888
14.688,15.984
21.616,22.912
26.144,26.512
33.04,34.48
36.832,37.04
38.736,41.088
42.608,46.256
49.52,50.016
51.776,54
55.28,55.744
58.08,58.384
59.664,60.192
62.784,63.008
64.128,64.544
68.432,70.8
74.464,76.144
78.048,79.488
84.016,84.384
87.648,87.824
89.088,91.968
94.944,96.4
98.688,98.928
99.984,100.27
102.85,107.54
110.22,115.82
117.3,127.86
129.3,137.73
139.17,140.96
145.02,147.2
148.88,150.38
153.42,154.96
159.02,160.7
163.5,165.42
166.86,167.18
168.78,169.49
172.16,174.77
178.56,179.49
181.09,181.17
182.7,183.62
194.45,195.68
197.04,200.1
202.78,211.6
214.61,216.82
218.45,219.28
221.3,222.3
223.57,225.66
226.9,229.2
231.97,234.7
235.86,236.78
241.39,246.62
248.78,250.69
251.97,257.33
258.74,258.85
261.87,263.84
265.04,268.05
270.21,272.75
274.83,278.51
279.89,283.92
285.44,290.51
292.26,295.04
297.04,305.92
308.62,310.14
312.03,312.21
314.61,319.86
323.73,325.89
327.2,327.3
330.46,331.41
332.85,333.2
337.3,337.5
339.42,342.82
344.7,344.7
349.22,355.22
356.45,356.93
358.29,359.17
360.38,363.25
366.67,370.72
373.07,373.42
377.54,379.02
380.86,382.43
385.65,388.38
391.01,397.46
398.93,399.04
400.32,400.82
402.27,402.86
406.4,407.12
408.69,416.46
418.53,421.36
422.66,423.02
426.3,428.75
430.27,430.96
434.56,434.98
438.98,439.06
441.98,443.23
444.72,448.42
450.05,455.71
457.38,461.63
464.06,466.98
470.54,472.53
474.34,477.94
480.38,483.01
484.24,485.97
489.63,497.9
499.38,504.3
507.14,516.34
519.3,522.46
524.43,532.37
536.03,554.5
557.87,560.13
562.53,568.83
572.38,573.94
575.89,581.44
583.86,598.16
599.49,603.36
607.84,611.01
612.06,613.3
615.2,619.44
623.95,624.56
625.87,648.5
651.14,658.78
660.85,661.14
662.67,668.43
670.74,675.58
679.33,680.53
682.19,687.89
693.65,697.38
698.61,700.58
702.78,704.16
705.23,706.22
710.7,712.13
714.37,718.38
720.22,721.92
723.14,724.06
728.03,729.84
731.06,735.12
738.83,742.72
745.33,746.24
748.16,748.75
753.82,754.96
757.86,758.48
760.35,762.43
765.84,770.02
771.73,772.3
775.63,776.66
778.43,782.94
785.73,787.1
788.66,791.65
795.26,795.68
796.85,800.11
806.16,810
812.11,812.96
816.69,826.02
827.63,830.9
832.21,833.65
835.49,837.44
840.94,843.18
845.22,852.03
854.08,854.64
855.92,856.35
858.34,858.78
861.02,872.9
878.4,889.09
890.91,899.68
900.88,903.12
904.19,905.84
913.31,914.13
915.33,922.53
924.03,926.93
928.29,930.5
931.74,937.49
939.6,939.97
943.01,947.41
952.24,952.7
955.97,958.38
961.52,969.74
974.53,974.88
977.09,980.59
982.38,983.14
985.76,989.46
991.02,991.5
993.04,993.47
994.93,1005.3
1009.1,1011
1017.4,1018.1
1023.7,1025.9
1028.8,1034.8
1036.4,1037.5
1040.8,1041.3
1043.3,1049.5
1050.7,1056.5
1058.7,1060.4
1061.9,1062.4
1064.5,1070.8
1072.1,1078.1
1082.8,1083.7
1085.1,1085.2
1088.9,1092
1093.8,1099.1
1101.3,1101.7
1107.9,1110
1115.4,1116.9
1119.2,1119.3
1120.5,1122
1123.5,1123.7
1124.9,1125.1
1128.2,1128.2
1129.7,1129.7
1130.9,1131.9
1133.2,1135.4
1137.6,1139.6
1140.9,1142.7
1144.9,1146.6
1149.3,1149.7
1151.8,1156
1158.6,1158.8
1160.1,1166.6
1168.7,1175.2
1176.4,1180.2
1182.7,1183.6
1186.5,1189.6
1190.7,1193
1194.3,1196
1199.1,1214.5
1218.8,1222
1224.7,1227.4
1228.8,1244.5
1246,1247.3
1252,1254.3
1256.3,1257.3
1260.3,1260.9
1262.2,1266
1267.3,1268.4
1271.8,1276.5
1278,1281.1
1283.2,1286.6
1290.8,1291.8
1294.1,1294.4
1298.1,1299
1302.2,1302.4
1303.7,1304.7
1306.9,1310.4
1311.9,1312.9
1315.5,1319.5
1321.8,1322.2
1325.2,1330
1334.8,1336.1
1340.3,1341.8
1344.8,1345.3
1347,1348.9
1354.9,1360
1366.6,1369.6
1371.1,1378.8
1380.9,1385.1
1387.5,1389.9
1391.8,1392.5
1394.4,1396.2
1398.4,1407.5
1409.3,1414.5
1417.2,1420.3
1421.7,1421.9
1425.6,1426.1
1427.8,1429.9
1431.8,1433.9
1435.4,1437.8
1439.4,1443.1
1446.1,1446.7
1448,1448.8
1451.8,1452.9
1454.8,1455.7
1457.9,1459.8
1461,1463.5
1464.7,1470.7
1472.8,1472.9
1479.5,1484.4
1485.7,1486.1
1487.7,1488.4
1490,1491
1494.8,1495
1498.1,1499.3
1500.4,1502.6
1504.4,1504.7
1505.8,1508.9
1511.3,1513.8
1517.4,1521.1
1522.1,1522.4
1526.3,1528.8
1531.4,1532
1538.2,1539
1542.5,1544.7
1546.1,1550
1552.5,1554
1556.3,1558.2
1559.4,1559.8
1561.3,1562.7
1564,1566.7
1569.8,1571.1
1572.3,1573
1577,1578
1579.5,1581.1
1582.5,1592.8
1594.7,1597
1602.7,1603.6
1606.9,1608.7
1614.3,1622.5
1624.4,1630.8
1633.6,1636
1639.6,1640
1642.2,1650.4
1653.2,1654.4
1656.3,1657.4
1659.5,1660.7
1663,1672.5
1675.8,1676.6
1680.2,1681.3
1682.4,1685.4
1687.3,1688
1691,1699.2
1700.3,1702.9
1706.3,1709.4
1713.4,1714.3
1719.5,1719.8
1721.7,1723.1
1726.7,1729.9
1735.4,1742
1744.2,1749
1752,1753.5
1755,1758.2
1759.6,1759.9
1761.7,1776.4
1778.1,1781.2
1784.1,1785.5
1787.5,1790.2
1791.7,1793.5
1795.2,1795.8
1800.4,1801.1
1803,1804.4
1809.1,1810
1811,1811.3
1816.1,1817
1819.5,1819.9
1821,1822.2
1826.5,1829.4
1831.2,1839.4
1840.8,1841.7
1845.5,1845.8
1847.8,1851.1
1852.4,1856.8
1858.8,1867.2
1868.6,1886
1887.2,1892.1
1895.5,1904.3
1906,1914.6
1915.7,1918
1919.8,1923.1
1925.2,1930.5
1933.1,1934.7
1936.6,1940.7
1943.2,1965.4
1969.7,1970.2
1971.3,1974.1
1977.1,1998.2
2000.1,2000.9
2003,2008.2
2011.3,2011.8
2013.1,2014.5
2016.6,2017.5
2019.4,2020.7
2022,2022.8
2025.1,2040.8
2043,2048
2049.9,2062.8
2064.9,2072.4
2074.3,2077.3
2079.7,2103.6
2105.8,2107.1
2109.7,2112
2114.4,2118.5
2120.5,2123.4
2128.7,2129.6
2132.7,2134.7
2137.5,2138.7
2141.2,2142.8
2143.9,2146.1
2148.4,2164.8
2166.2,2167.5
2168.7,2170.6
2173.9,2174.2
2177.7,2178.4
2179.6,2179.6
2184.7,2184.8
2186,2187.4
2189,2194.9
2196.9,2198.7
2200.7,2201.2
2204.2,2208.3
2210.3,2210.5
2211.9,2213.7
2217,2219.6
2221.6,2222.1
2227,2228.6
2230,2236.3
2237.7,2239
2242.6,2245.3
2246.6,2247.6
2250.3,2258
2260.3,2268.5
2270,2271.7
2274,2289.9
2292.1,2293.8
2297.9,2300
2303.9,2304.4
2308.2,2314.4
2317.9,2318.6
2322,2322.3
2324,2325
2327.4,2332.8
2334.8,2339.7
2341.5,2345.8
2348.2,2348.2
2353.7,2354.4
2355.8,2356
2358.6,2359.2
2361.6,2364.7
2366,2370.9
2375.6,2379.3
2381,2383.6
2385.6,2385.9
2390.5,2391.3
2394.9,2398.3
2401.7,2403
2404.9,2415.3
2416.9,2417.3
2419.8,2433.7
2434.9,2440.6
2444,2446.4
2449,2449.4
2452,2461.2
2462.8,2462.8
2463.9,2466.8
2469.4,2471.4
2474.1,2476.1
2477.8,2481.4
2485.9,2489.1
2490.5,2497.8
2499.2,2502.3
2503.6,2506.3
2510.3,2510.6
2511.7,2513
2515.7,2519.7
2520.9,2521.1
2522.6,2524.4
2527.3,2528.4
2534.7,2534.8
2537.7,2544.3
2547.3,2547.8
2550.7,2552.9
2555.8,2558.8
2565.1,2572.8
