2,0.5540540540540541,0.2,0.05128205128205128,0.7096774193548387,0.3917604587518079,0.125,0.029411764705882353,0.9390243902439024,0.3644787183165949,0.5,0.2,0.5703703703703704,0.42345679012345677,"[4, 1, 3]","[2, 1, 2]","[26, 32, 77]"
1,0.527027027027027,0.13953488372093023,0.05,0.6948356807511737,0.3382760450859342,0.09375,0.029411764705882353,0.9024390243902439,0.34186692969870874,0.2727272727272727,0.16666666666666666,0.5648854961832062,0.33475981185904846,"[3, 2, 6]","[3, 1, 2]","[26, 31, 74]"
4,0.5135135135135135,0.18604651162790697,0.05,0.6666666666666667,0.34854331241883896,0.125,0.029411764705882353,0.8658536585365854,0.3400884744141559,0.36363636363636365,0.16666666666666666,0.5419847328244275,0.3574292543758193,"[4, 0, 7]","[1, 1, 4]","[27, 33, 71]"
0,0.5,0.04878048780487805,0.0,0.6919431279620852,0.26018355722517855,0.03125,0.0,0.8902439024390244,0.3071646341463415,0.1111111111111111,0.0,0.5658914728682171,0.22566752799310938,"[1, 5, 3]","[4, 0, 6]","[27, 29, 73]"
3,0.4594594594594595,0.0,0.04347826086956522,0.6350710900473935,0.2346988176802435,0.0,0.029411764705882353,0.8170731707317073,0.2821616451458632,0.0,0.08333333333333333,0.5193798449612403,0.20090439276485791,"[0, 1, 6]","[2, 1, 9]","[30, 32, 67]"
6,0.5067567567567568,0.10256410256410256,0.04347826086956522,0.6824644549763034,0.31603055391649365,0.0625,0.029411764705882353,0.8780487804878049,0.32332018173122906,0.2857142857142857,0.08333333333333333,0.5581395348837209,0.30906238464377994,"[2, 2, 3]","[4, 1, 7]","[26, 31, 72]"
9,0.4594594594594595,0.043478260869565216,0.0,0.6411483253588517,0.23405941720173665,0.03125,0.0,0.8170731707317073,0.28277439024390244,0.07142857142857142,0.0,0.5275590551181102,0.1996625421822272,"[1, 4, 9]","[1, 0, 6]","[30, 30, 67]"
8,0.4594594594594595,0.0,0.0,0.6476190476190476,0.21587301587301588,0.0,0.0,0.8292682926829268,0.2764227642276423,0.0,0.0,0.53125,0.17708333333333334,"[0, 3, 5]","[3, 0, 9]","[29, 31, 68]"
5,0.4797297297297297,0.13333333333333333,0.0,0.6570048309178744,0.28080709461758574,0.09375,0.0,0.8292682926829268,0.3076727642276423,0.23076923076923078,0.0,0.544,0.2582564102564103,"[3, 1, 9]","[5, 0, 5]","[24, 33, 68]"
7,0.4797297297297297,0.17391304347826086,0.0,0.6442307692307692,0.2917847025495751,0.125,0.0,0.8170731707317073,0.31402439024390244,0.2857142857142857,0.0,0.5317460317460317,0.2724867724867725,"[4, 2, 8]","[1, 0, 7]","[27, 32, 67]"
datasize,148

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
2,[0.00079223 0.00120042 0.00050698 ... 0.         0.00115193 0.        ],[0.00121084 0.00142724 0.00046299 ... 0.00020354 0.         0.        ],[0.00217456 0.00172018 0.00113425 ... 0.00250693 0.         0.00065198],[0.00161417 0.         0.         ... 0.         0.         0.        ],[0.00131881 0.00143028 0.00091098 ... 0.00043689 0.         0.        ],[0.0026455 0.        0.        ... 0.        0.        0.       ],[0.00130835 0.00327924 0.         ... 0.00116581 0.         0.        ],[0.00088749 0.00127047 0.         ... 0.00209987 0.         0.        ],[0.0029216 0.        0.        ... 0.        0.        0.       ],[0.00130813 0.00088619 0.         ... 0.         0.         0.        ],[0.00103516 0.003088   0.         ... 0.00394039 0.00041929 0.        ],[0.         0.00175558 0.00278663 ... 0.         0.         0.        ],[0.0059124 0.        0.        ... 0.        0.        0.       ],[0.0020193  0.         0.00127908 ... 0.00104989 0.00041386 0.        ],[0.00129126 0.00113979 0.         ... 0.00083472 0.         0.        ],[0.00730583 0.         0.         ... 0.00205776 0.         0.        ],[0.00282123 0.00189552 0.         ... 0.         0.         0.        ],[0.00100191 0.0001462  0.00036263 ... 0.00061236 0.00076908 0.        ],[0.00974118 0.         0.         ... 0.         0.         0.        ],[0.01136865 0.         0.         ... 0.00124802 0.         0.        ],[0.00301478 0.         0.         ... 0.         0.         0.        ],[0.003488   0.         0.00061811 ... 0.         0.         0.        ],[0.00619799 0.         0.00062284 ... 0.00171086 0.         0.        ],[0. 0. 0. ... 0. 0. 0.],[0.00083    0.00221774 0.         ... 0.         0.         0.        ],[0.0043647  0.         0.         ... 0.00349006 0.         0.        ],[0.0111326 0.        0.        ... 0.        0.        0.       ],[0.00454004 0.00376471 0.         ... 0.         0.         0.        ],[0.00245996 0.         0.00159189 ... 0.00110045 0.00092784 0.        ],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0.         0.         0.         ... 0.00059244 0.00209111 0.        ],[0.00384672 0.00065685 0.         ... 0.00134765 0.         0.00073449],[0.00779318 0.         0.         ... 0.00617525 0.         0.        ],[0.00541618 0.         0.         ... 0.         0.         0.        ],[0.00692275 0.         0.0044408  ... 0.         0.         0.        ],[0.01026446 0.00474748 0.         ... 0.         0.         0.        ]
1,[0.00162528 0.         0.00078127 ... 0.00019594 0.00104212 0.        ],[0.00381926 0.         0.         ... 0.         0.         0.        ],[0.00445214 0.         0.         ... 0.         0.00087475 0.        ],[0.00699117 0.         0.         ... 0.         0.         0.        ],[0.00232377 0.         0.         ... 0.00161848 0.00299119 0.00241172],[0.00351419 0.         0.         ... 0.         0.         0.00279569],[0.00138971 0.0006609  0.00063281 ... 0.00080875 0.00013196 0.00035537],[0.         0.00153099 0.         ... 0.00162347 0.         0.00253217],[0.         0.00040954 0.         ... 0.00061935 0.         0.        ],[0.00447292 0.         0.         ... 0.         0.         0.        ],[0.00120625 0.         0.00032706 ... 0.         0.         0.0060718 ],[0.0017594  0.00320857 0.00030429 ... 0.         0.         0.        ],[0.00215919 0.00210724 0.00027323 ... 0.00200064 0.         0.        ],[0.00170786 0.         0.00084551 ... 0.00053681 0.         0.00026793],[0.00072835 0.00077033 0.00092953 ... 0.00078217 0.         0.00041205],[0.00418448 0.         0.         ... 0.         0.         0.        ],[0.         0.         0.00107718 ... 0.         0.00020364 0.00023154],[0.         0.         0.         ... 0.00210474 0.         0.        ],[0. 0. 0. ... 0. 0. 0.],[0.00490163 0.00096303 0.0006567  ... 0.         0.         0.0031785 ],[0. 0. 0. ... 0. 0. 0.],[0.        0.        0.        ... 0.        0.0046828 0.       ],[0.00518344 0.00564401 0.         ... 0.         0.         0.        ],[0.0010093 0.        0.        ... 0.        0.        0.       ],[0.00272544 0.         0.         ... 0.         0.         0.00409436],[0.         0.         0.         ... 0.         0.         0.00446593],[0.0057246  0.         0.00313849 ... 0.         0.         0.        ],[0.00162291 0.00198323 0.         ... 0.         0.         0.        ],[0.00323747 0.         0.00244263 ... 0.00277484 0.         0.        ],[0.00114333 0.         0.         ... 0.00120475 0.         0.        ],[0.00162793 0.         0.         ... 0.00120475 0.         0.00086469],[0.00101889 0.         0.00151441 ... 0.         0.00183503 0.00183175],[0.         0.00708032 0.00067738 ... 0.         0.         0.        ],[0.0023987  0.00919871 0.         ... 0.         0.         0.        ],[0.00535014 0.00582782 0.         ... 0.         0.00352751 0.        ],[0.00258655 0.         0.         ... 0.         0.         0.        ],[0.        0.0050785 0.        ... 0.        0.        0.       ]
4,[0.         0.         0.00355673 ... 0.         0.         0.        ],[0.00248988 0.         0.         ... 0.         0.         0.        ],[0.         0.         0.00196631 ... 0.         0.         0.        ],[0.00258458 0.         0.         ... 0.         0.         0.00105808],[0.00127908 0.         0.         ... 0.         0.         0.        ],[0. 0. 0. ... 0. 0. 0.],[0.         0.00719229 0.         ... 0.         0.         0.        ],[0. 0. 0. ... 0. 0. 0.],[0.00030229 0.         0.         ... 0.00220025 0.         0.00033226],[0. 0. 0. ... 0. 0. 0.],[0.00453361 0.00149949 0.         ... 0.         0.         0.00067619],[0.         0.00154451 0.00250007 ... 0.         0.         0.00030516],[0.00117381 0.00214226 0.         ... 0.         0.         0.        ],[0.         0.         0.00450786 ... 0.         0.         0.00068822],[0.         0.         0.         ... 0.         0.00057257 0.        ],[0.00575456 0.00170727 0.         ... 0.         0.         0.        ],[0.00350329 0.         0.         ... 0.         0.         0.00284702],[0.00131338 0.00061232 0.         ... 0.00016128 0.00124064 0.        ],[0.00671634 0.         0.         ... 0.         0.         0.00289334],[0.00504202 0.00029861 0.         ... 0.00065015 0.00032117 0.        ],[0.00415261 0.         0.         ... 0.         0.         0.        ],[0.         0.         0.00444881 ... 0.         0.         0.        ],[0.         0.         0.00865762 ... 0.         0.         0.00408486],[0.00199179 0.00045778 0.         ... 0.00068965 0.         0.00062343],[0.00738832 0.00646241 0.         ... 0.         0.         0.        ],[0.00186304 0.         0.00235142 ... 0.00275205 0.00162862 0.        ],[0.00402687 0.00120626 0.         ... 0.         0.00074989 0.00308533],[0.00233413 0.         0.         ... 0.00139582 0.         0.        ],[0.00941802 0.00217212 0.         ... 0.         0.00241234 0.00088564],[0.00123039 0.00026651 0.00346367 ... 0.         0.         0.        ],[0.00239298 0.         0.00533086 ... 0.         0.00349824 0.        ],[0.00077545 0.00024569 0.00085018 ... 0.00088499 0.00085521 0.00010424],[0.         0.         0.00222633 ... 0.00115248 0.00082481 0.        ],[0.         0.00156199 0.00122384 ... 0.         0.         0.00312228],[0.         0.00084562 0.         ... 0.00078362 0.         0.0007768 ],[0.         0.00169995 0.         ... 0.         0.         0.        ],[0.         0.00085555 0.00393107 ... 0.         0.         0.        ]
0,[0.00076833 0.         0.00051311 ... 0.0010974  0.         0.00034704],[0.         0.         0.00541979 ... 0.         0.         0.00467619],[0.         0.         0.00449263 ... 0.         0.         0.        ],[0.         0.         0.00449263 ... 0.         0.         0.        ],[0.         0.00263878 0.00589267 ... 0.         0.         0.        ],[0.         0.         0.00483738 ... 0.         0.         0.00062292],[0.         0.         0.         ... 0.         0.         0.00300957],[0.00354916 0.         0.         ... 0.         0.         0.        ],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0.0074613 0.        0.0022714 ... 0.        0.        0.       ],[0. 0. 0. ... 0. 0. 0.],[0.00447543 0.         0.         ... 0.         0.         0.        ],[0.0044054  0.         0.00193526 ... 0.         0.         0.00127174],[0.00466656 0.         0.00190592 ... 0.         0.         0.00167527],[0.01044057 0.         0.0016277  ... 0.         0.         0.        ],[0.00256973 0.         0.00140036 ... 0.         0.         0.        ],[0.00272759 0.         0.00062829 ... 0.00101725 0.00106679 0.        ],[0.01029666 0.         0.         ... 0.         0.         0.        ],[0.0049366 0.        0.        ... 0.        0.        0.       ],[0.         0.         0.         ... 0.         0.00117072 0.00089278],[0.00073298 0.00070357 0.         ... 0.         0.00045104 0.        ],[0. 0. 0. ... 0. 0. 0.],[0.00149675 0.         0.         ... 0.         0.         0.00094687],[0.      0.      0.00797 ... 0.      0.      0.     ],[0.         0.         0.00777964 ... 0.00133585 0.         0.        ],[0.         0.00505464 0.00151106 ... 0.         0.         0.        ],[0.         0.00070005 0.         ... 0.         0.         0.00040944],[0.00310434 0.00180448 0.00060684 ... 0.00061281 0.         0.        ],[0.00402917 0.00193929 0.00555273 ... 0.         0.         0.        ],[0.00040682 0.         0.0048321  ... 0.00435509 0.         0.        ],[0.00426383 0.         0.         ... 0.         0.         0.        ],[0. 0. 0. ... 0. 0. 0.],[0.0034499 0.        0.        ... 0.        0.        0.       ],[0.0032122  0.00136895 0.00340772 ... 0.         0.         0.        ],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
3,[0.00134592 0.00224035 0.         ... 0.         0.         0.        ],[0.        0.        0.        ... 0.        0.        0.0014751],[0.         0.         0.         ... 0.00158316 0.         0.00148158],[0.         0.00234328 0.00123594 ... 0.         0.         0.        ],[0.         0.         0.00156285 ... 0.         0.         0.        ],[0.         0.00223006 0.         ... 0.00136628 0.         0.        ],[0.00414822 0.         0.         ... 0.         0.         0.        ],[0.00366784 0.         0.         ... 0.         0.         0.        ],[0.00139309 0.         0.         ... 0.         0.         0.        ],[0.         0.00232288 0.         ... 0.00032378 0.00140638 0.        ],[0.         0.         0.         ... 0.0014771  0.         0.00052556],[0.00172702 0.         0.00071863 ... 0.0019018  0.00076555 0.00055626],[0.00054322 0.         0.         ... 0.00063427 0.00128738 0.00097541],[0.         0.00281775 0.00183626 ... 0.00538073 0.         0.        ],[0.00101947 0.         0.         ... 0.         0.         0.        ],[0.00352697 0.         0.00211475 ... 0.         0.         0.        ],[0. 0. 0. ... 0. 0. 0.],[0.         0.         0.00098191 ... 0.00078387 0.00093092 0.        ],[0.         0.         0.         ... 0.         0.00136974 0.        ],[0.         0.         0.00062143 ... 0.         0.         0.        ],[0.         0.00070393 0.00111241 ... 0.00176498 0.         0.        ],[0.         0.00294093 0.         ... 0.         0.         0.        ],[0.         0.00261714 0.         ... 0.         0.         0.        ],[0.         0.00404036 0.         ... 0.         0.         0.        ],[0. 0. 0. ... 0. 0. 0.],[0.        0.        0.        ... 0.        0.        0.0011866],[0.         0.00112006 0.00048629 ... 0.00234938 0.         0.        ],[0.00546468 0.         0.0012574  ... 0.         0.         0.00107013],[0.00138747 0.         0.         ... 0.00453926 0.         0.        ],[0.         0.         0.00079517 ... 0.00340439 0.         0.        ],[0.         0.         0.         ... 0.00548878 0.         0.        ],[0. 0. 0. ... 0. 0. 0.],[0.         0.         0.00363695 ... 0.         0.         0.        ],[0.         0.00182992 0.         ... 0.         0.         0.        ],[0. 0. 0. ... 0. 0. 0.],[0.         0.00155615 0.         ... 0.00493762 0.00513896 0.        ],[0. 0. 0. ... 0. 0. 0.]
