[178.86715076],[-22.99387857],[-1.56758046]
[178.03655503],[-23.22830195],[-0.62490594]
[178.52547412],[-23.61316676],[-1.2302291]
[179.5346184],[-22.18743628],[-1.36704577]
[-179.99191395],[-14.25484267],[-0.03782806]
[179.02934322],[-22.99738949],[-2.05901315]
[178.0822822],[-23.01157892],[-1.34627682]
[179.81841228],[-22.16310842],[-1.80431864]
[178.86715076],[-22.99387857],[-1.56758046]
[178.83833445],[-23.21050872],[-1.61432756]
[179.78696909],[-21.0721218],[-1.75950535]
[178.93007336],[-22.33955819],[-1.28609425]
[178.68697686],[-21.3472138],[-1.44172462]
[177.89483415],[-22.00691735],[-1.15514509]
[179.60604921],[-20.49246361],[-1.34980394]
[178.2000455],[-17.94038963],[-1.67329019]
[177.82527283],[-18.79325551],[-1.10940529]
[178.5667797],[-18.73525384],[-0.33567256]
[179.03506654],[-18.54453157],[-0.92547999]
[176.83897245],[-17.22999384],[0.01596577]
[177.11093831],[-16.37228426],[-0.70415719]
[179.08038385],[-16.63105472],[-0.62795666]
[177.41917772],[-14.61364809],[-0.51056154]
[178.99539189],[-13.87854056],[-0.54186602]
[177.30065889],[-17.14424318],[-0.38380761]
[176.85403195],[-15.03822672],[-0.60646977]
[177.73505639],[-14.96266875],[-0.61000617]
[177.66687987],[-15.88486116],[-0.32324648]
[177.30627407],[-14.34640442],[-0.6726898]
[177.70865657],[-14.91837713],[-1.08498992]
[176.83721134],[-13.91795688],[-0.82880211]
[177.19361858],[-16.93278487],[-0.08712754]
[177.00613159],[-17.79289533],[-1.12984867]
[176.1607597],[-15.10087879],[-0.4578019]
[176.49655414],[-17.43992865],[-0.74891784]
[177.62709093],[-15.77539798],[-1.32418756]
[178.11609731],[-17.41466683],[-0.65059587]
[177.04416084],[-13.74534742],[-0.8003065]
[177.17785927],[-16.59682695],[-0.36698916]
[178.14817151],[-16.11802791],[-1.07702383]
[177.87422457],[-15.59025892],[-0.63403321]
[177.6903644],[-16.67051751],[-0.89017683]
[178.27141792],[-17.35928527],[-1.00904549]
[178.04649897],[-13.94090574],[-0.55655906]
[177.96777367],[-15.76326714],[-0.80441966]
[177.83274548],[-18.46982858],[-0.96338637]
[178.38075622],[-19.00552647],[-0.68242699]
[179.16082774],[-19.60147827],[-1.18549064]
[177.32947061],[-18.23636764],[-0.82504368]
[177.50920713],[-18.95223919],[-0.79551505]
[177.99637692],[-20.80611875],[-0.6748588]
[179.03299768],[-21.66311398],[-1.02506166]
[178.84689654],[-22.4726523],[-0.54429703]
[178.77175639],[-22.72307396],[-0.61742798]
[179.51945024],[-23.16843118],[-0.95394621]
[178.60288932],[-22.12100471],[-0.96884584]
[179.17435121],[-22.25739981],[-1.00675797]
[178.27057238],[-21.64260313],[-0.06670627]
[178.82959054],[-20.4699461],[-0.88072299]
[178.54698783],[-20.95526863],[-0.4426389]
[179.0869255],[-23.85544312],[0.22398086]
[178.57244754],[-22.67383538],[-0.43583895]
[179.60752066],[-21.36178172],[-0.57061272]
[179.45758268],[-23.20312128],[-0.12488701]
[179.29986949],[-20.23333603],[-0.64520598]
[179.91519315],[-22.20290544],[-0.44190676]
[179.01438403],[-20.92210356],[-0.27512605]
[179.71376654],[-20.27539688],[-0.47997142]
[179.58963711],[-22.8100082],[-0.06327778]
[179.76034527],[-22.81684173],[-0.558299]
[178.96741929],[-21.14013162],[-0.25970465]
[-179.63230509],[-22.02917789],[-0.29420287]
[179.2904327],[-21.96998479],[-0.63675256]
[179.57279238],[-21.32017861],[-0.49833105]
[179.7025517],[-21.94135174],[-0.48412295]
