[177.9423885],[-25.4399602],[-2.12000035]
[177.7634167],[-25.27370398],[-2.20085516]
[176.80634205],[-25.69284849],[-2.01886666]
[176.63667243],[-24.76287422],[-2.08800466]
[177.20178132],[-24.54477957],[-2.45205675]
[177.43960697],[-25.13395928],[-1.83999832]
[176.63667243],[-24.76287422],[-2.08800466]
[177.25333038],[-23.47411586],[-2.35293969]
[177.43960697],[-25.13395928],[-1.83999832]
[176.81568814],[-23.71735851],[-2.47666489]
[177.77349078],[-24.48058163],[-2.18108294]
[177.12781703],[-24.23464974],[-1.89128285]
[177.25802935],[-24.14516901],[-1.90382463]
[177.24938459],[-26.2802954],[-1.92559977]
[177.24938459],[-26.2802954],[-1.92559977]
[177.87064555],[-24.25915149],[-2.18737863]
[176.37459874],[-25.98437974],[-1.43126432]
[176.64953372],[-24.81865392],[-1.38485798]
[176.866434],[-25.44231335],[-1.94673445]
[177.24938459],[-26.2802954],[-1.92559977]
[177.07708684],[-25.35862604],[-1.98749027]
[177.51716301],[-26.84706778],[-2.4405706]
[177.51081356],[-25.13737469],[-1.86405782]
[177.40043666],[-24.46128661],[-2.23187243]
[177.43950343],[-25.17255061],[-1.84063085]
[176.9396703],[-25.68266009],[-2.03375935]
[177.29567614],[-24.82895078],[-1.87608223]
[176.9396703],[-25.68266009],[-2.03375935]
[176.92726145],[-24.20144863],[-2.49211679]
[178.14198296],[-25.13636841],[-2.05830006]
[177.75038468],[-24.80677546],[-1.96385572]
[176.86257909],[-24.28025898],[-1.75939821]
[177.8449021],[-25.87583508],[-2.16094148]
[177.70701703],[-23.86810482],[-2.63418257]
[177.69630202],[-25.34436519],[-2.17868276]
[177.98236961],[-25.56762074],[-2.11144071]
[178.11445114],[-26.09094625],[-2.92322226]
[178.26708467],[-25.69456798],[-2.55569781]
[178.64684358],[-26.40476212],[-2.76523714]
[177.19374748],[-26.5793696],[-2.43622958]
[177.87832455],[-28.03087068],[-2.32387266]
[177.48275182],[-26.47944106],[-2.25883261]
[176.8007299],[-25.22478228],[-2.53223857]
[177.46346248],[-25.47624573],[-2.3781135]
[177.85439145],[-24.32227538],[-2.92234803]
[177.15593948],[-24.58099823],[-2.42937015]
[177.04261935],[-23.73229972],[-2.37319573]
[177.04261935],[-23.73229972],[-2.37319573]
[177.19338848],[-23.90548864],[-2.22931436]
[177.26266069],[-24.20538898],[-2.79335639]
[176.77776433],[-24.52758526],[-2.47578097]
[177.45395957],[-25.87849169],[-2.56425758]
[177.76512171],[-26.02648485],[-2.97039467]
[177.17126801],[-25.76231242],[-2.406624]
[177.60485254],[-25.50342067],[-2.98828204]
[178.27580684],[-26.29792128],[-2.81000281]
[176.5012011],[-24.67070344],[-2.33513275]
[177.17126801],[-25.76231242],[-2.406624]
[177.67087667],[-25.22036294],[-2.91308939]
[177.16754209],[-24.99768983],[-2.38219755]
[176.75974093],[-25.72943121],[-1.9949486]
[176.84675164],[-24.98644885],[-2.39971758]
[176.59031357],[-24.79882766],[-2.06500652]
[176.84544797],[-23.66182895],[-2.48731462]
[177.15593948],[-24.58099823],[-2.42937015]
[176.28493346],[-23.89494692],[-2.12745297]
[177.28667914],[-24.22202051],[-2.38232693]
[176.59031357],[-24.79882766],[-2.06500652]
[177.33462185],[-25.53072266],[-2.36573096]
[176.66770089],[-23.08542008],[-2.51062484]
[178.02036891],[-24.61310127],[-2.55600114]
[176.99408798],[-23.83909881],[-2.34262627]
[177.59610481],[-24.14972798],[-2.68689047]
[177.12850561],[-24.19204155],[-2.30313597]
[177.72771871],[-24.51660706],[-2.15834315]
[177.3543789],[-24.45893064],[-2.20845184]
[178.22978388],[-24.80675471],[-1.98189756]
[177.79647412],[-24.2318499],[-2.08567138]
[177.3543789],[-24.45893064],[-2.20845184]
[178.00803462],[-26.20069494],[-2.12626703]
[177.88220872],[-26.23719584],[-2.11743265]
[177.48342433],[-24.33361452],[-2.22051544]
[177.66127945],[-24.53761109],[-2.13386447]
[177.66127945],[-24.53761109],[-2.13386447]
[178.09545129],[-25.09565114],[-2.03350421]
[178.10275726],[-23.60180458],[-2.4831762]
[178.31582115],[-25.2702439],[-2.25249704]
[177.64959819],[-25.30349078],[-2.15364348]
[178.22058433],[-25.69290837],[-2.53102979]
[177.66127945],[-24.53761109],[-2.13386447]
[176.71273195],[-25.05719562],[-2.38307322]
[177.35408409],[-24.42040834],[-2.20768617]
[177.88220872],[-26.23719584],[-2.11743265]
[177.4913009],[-23.53347389],[-2.2030855]
[177.88220872],[-26.23719584],[-2.11743265]
[177.33462185],[-25.53072266],[-2.36573096]
[177.1069781],[-25.37382002],[-2.14424182]
[176.89124412],[-25.74576971],[-2.48186736]
[177.76512171],[-26.02648485],[-2.97039467]
[177.20466669],[-26.36112789],[-2.37768501]
[177.60485254],[-25.50342067],[-2.98828204]
[177.18303221],[-26.53071231],[-2.14571718]
[175.77892052],[-24.47772516],[-2.54951369]
[175.32812631],[-24.4341908],[-1.83185576]
[176.14568569],[-25.77077724],[-2.37844048]
[176.00794555],[-25.14996882],[-2.58443063]
[176.87864633],[-23.65667245],[-3.00203252]
[177.31688332],[-23.4052799],[-2.87415055]
[176.39999855],[-24.69151265],[-2.65406159]
[177.47450022],[-25.5350682],[-2.9227107]
[176.97926853],[-25.15954024],[-2.57179822]
