[179.20152784],[-15.13478843],[0.29785832]
[178.92821928],[-17.22660944],[0.12677552]
[178.57841759],[-15.42374081],[0.06328586]
[179.0592072],[-15.59911474],[0.2934072]
[178.92821928],[-17.22660944],[0.12677552]
[178.65920569],[-13.598166],[0.22820015]
[178.65920569],[-13.598166],[0.22820015]
[177.43326885],[-14.88358582],[0.5948932]
[179.49889883],[-17.04597992],[0.19183659]
[178.98958256],[-14.52322141],[0.20881325]
[179.75314811],[-17.23967354],[0.1784811]
[179.21752804],[-18.03073319],[0.10029521]
[177.67626422],[-18.35877838],[0.92526941]
[176.70476639],[-17.00957732],[1.08679002]
[175.17342599],[-14.75483535],[1.52506647]
[177.38698477],[-14.75638551],[0.5007373]
[178.7839292],[-17.68146813],[0.55445941]
[178.7839292],[-17.68146813],[0.55445941]
[178.7839292],[-17.68146813],[0.55445941]
[178.7839292],[-17.68146813],[0.55445941]
[178.46157335],[-14.54676285],[0.62645504]
[176.29606862],[-10.70390716],[-0.32243706]
[175.51484496],[-10.11684019],[0.17328904]
[178.61679061],[-13.59450214],[0.24244852]
[178.94839034],[-16.00346952],[0.70465571]
[178.94839034],[-16.00346952],[0.70465571]
[179.05653755],[-16.45599594],[0.37155451]
[179.4678906],[-17.19343728],[0.25651022]
[178.78630265],[-16.41490754],[0.70470008]
[177.53451875],[-13.91224722],[0.21134352]
[176.80593883],[-16.56394379],[0.69628844]
[178.57653229],[-20.4934082],[0.6625054]
[178.76969175],[-18.93617008],[0.80984477]
[176.25682458],[-16.9980607],[0.50376929]
[176.94525724],[-15.47105451],[0.24899901]
[178.49796412],[-17.82815319],[0.50345784]
[179.59184813],[-20.01069823],[-0.22282369]
[-179.5450439],[-18.54890942],[0.45449805]
[-179.41616287],[-19.06316612],[0.10695449]
[-179.41616287],[-19.06316612],[0.10695449]
[176.67451222],[-18.24435234],[0.56275251]
[177.463623],[-17.23423726],[0.8466959]
[178.4291703],[-15.90124122],[0.90054016]
[179.87689539],[-17.39887254],[0.31902937]
[179.77442766],[-16.78540137],[0.11235679]
[176.89993277],[-14.80763856],[0.83627509]
[178.51026783],[-16.95830302],[0.85474005]
[179.7927439],[-14.32764645],[0.78800078]
[179.01467971],[-15.26373703],[0.80912955]
