[178.40902001],[-22.67471539],[0.90255504]
[178.33020208],[-23.71898446],[1.25639515]
[176.78548852],[-21.44408346],[0.91485988]
[177.02290014],[-21.32603204],[0.50080345]
[176.96017893],[-19.15699538],[1.26640486]
[176.96017893],[-19.15699538],[1.26640486]
[176.12563431],[-19.7105299],[0.94926212]
[176.5441795],[-19.42772257],[1.10561973]
[178.20858681],[-22.08385053],[0.50659112]
[177.26481444],[-21.7106253],[1.26523087]
[177.37585731],[-21.30187677],[0.58190654]
[175.55911382],[-20.68047946],[1.24275257]
[176.65076969],[-20.12280792],[0.66369026]
[177.04215792],[-20.17975804],[0.84410662]
[178.2190782],[-21.9727549],[0.89960576]
[177.38147362],[-21.03594641],[0.67880537]
[177.02148172],[-21.24322601],[0.76473207]
[174.96402639],[-17.56575795],[0.82612743]
[176.14085813],[-19.23284333],[0.62217594]
[175.71220673],[-18.41399802],[0.97888451]
[177.10309359],[-19.72356312],[0.18394691]
[177.23429432],[-20.1440136],[-0.08766779]
[177.95217139],[-20.90163978],[-0.47086825]
[177.43407677],[-22.14821154],[0.57104101]
[178.13193693],[-22.44131782],[0.33283308]
[177.74633781],[-23.41902873],[1.38418361]
[177.59889338],[-21.25691278],[0.74139497]
[177.42119367],[-21.47157458],[0.44641324]
[178.65322812],[-19.81733226],[0.68954406]
[-179.92622703],[-21.15126095],[0.36499692]
[-179.42292484],[-22.72814207],[0.52580828]
[-178.33853804],[-21.9233235],[-0.17426453]
[-179.6396982],[-23.56272568],[0.36983212]
[179.75999276],[-22.89497338],[0.96912604]
[179.07789568],[-20.50685827],[0.85312029]
[-179.77345603],[-24.3500456],[0.80591069]
[178.93804378],[-25.27373174],[1.16167449]
[-179.31734879],[-25.14005738],[0.89374589]
[178.32623636],[-22.68875671],[0.51178058]
[178.99091811],[-21.90148217],[-0.00972329]
[179.43349216],[-21.74060239],[0.14419405]
[177.57391786],[-22.40586834],[0.73930533]
[178.94700493],[-22.77124331],[0.42599304]
[179.32719231],[-23.68894455],[0.2224154]
[178.68110731],[-23.57321842],[0.28358655]
[178.25177967],[-22.05822623],[0.45430763]
[178.40308941],[-23.13227668],[0.69034463]
[177.63273837],[-21.04684064],[0.492645]
[179.31185106],[-23.82890009],[0.95588733]
[179.00826782],[-20.788072],[0.50920444]
[178.46242512],[-22.54804835],[0.76669102]
[177.3341768],[-23.23757898],[0.84890596]
[178.60809806],[-23.11068711],[0.52332127]
[178.80366739],[-23.34857334],[0.31891311]
[179.83033968],[-23.7512895],[0.58962656]
[178.61350355],[-23.29105836],[0.81604376]
[179.71418252],[-23.90731784],[0.58963449]
[178.61350355],[-23.29105836],[0.81604376]
[178.17089316],[-23.45087214],[0.6715492]
[179.45068993],[-23.38229154],[0.59140434]
[-179.66307484],[-24.19389468],[0.05372252]
[179.95268908],[-23.98895895],[0.4295967]
