[-177.93505805],[-14.08594314],[-5.79105274]
[-178.66432563],[-15.13371532],[-6.55775679]
[-179.52436095],[-10.22229084],[-6.14433698]
[-179.52436095],[-10.22229084],[-6.14433698]
[-179.88105711],[-8.59184631],[-6.23658116]
[-178.43012208],[-3.38323661],[-7.30516451]
[-178.28148881],[-7.17281231],[-7.84476512]
[-177.60128401],[-10.02478396],[-8.73683913]
[-177.2058919],[-8.63555152],[-10.29132429]
[-173.62566403],[-9.19494773],[-11.72544124]
[-174.95588899],[-8.44409454],[-11.26214729]
[-174.69219367],[-7.35135854],[-13.89577004]
[-174.42285488],[-4.58154439],[-15.78489238]
[-172.76261313],[-2.94750144],[-16.33712198]
[-172.82101769],[-3.51095178],[-16.44796017]
[-172.81665855],[-3.04388919],[-16.32604424]
[-172.23959445],[-1.22932736],[-16.36845719]
[-173.64165405],[2.64234693],[-16.52568547]
[-171.16104078],[-2.01925789],[-15.5732376]
[-172.21361057],[-0.38572239],[-14.63667137]
[-171.75835917],[-4.06164564],[-13.47908016]
[-174.20288214],[-5.34861346],[-11.52930923]
[-174.12516619],[-3.97489123],[-11.36563893]
[-175.53316405],[-6.38721803],[-10.43293538]
[-174.60943811],[-6.61759983],[-9.54861206]
[-172.90762649],[-4.09688881],[-8.9682749]
[-173.03606721],[-0.77164738],[-8.93074465]
[-172.68633764],[-3.5717262],[-8.25515009]
[-176.33454894],[-1.03639089],[-8.03929307]
[-177.15716054],[-3.06491922],[-7.24714438]
[-179.37636646],[-4.60569105],[-6.003179]
[177.7176905],[-7.02479446],[-4.75855378]
[176.9678323],[-13.02739224],[-1.44745675]
[177.60566027],[-15.00382672],[2.61854028]
[177.92049369],[-13.87680542],[2.92398375]
[177.13623216],[-19.71354556],[7.34549973]
[177.47787176],[-19.56476564],[11.02361138]
[177.35093023],[-22.23892925],[14.095543]
[176.83497229],[-20.03119401],[15.64343706]
[177.08587514],[-20.32789161],[16.19842883]
[178.58291855],[-16.58624241],[16.94960031]
[178.68659481],[-23.02453246],[16.95607]
[179.6959267],[-22.68856893],[16.03507615]
[178.98131594],[-24.49444833],[15.08149743]
[-174.02720528],[-17.07148412],[5.13221176]
[175.32309942],[-60.26220217],[-163.88392181]
[175.2051023],[-60.03440839],[-163.70000058]
[176.49615007],[-61.23080566],[-166.43052263]
[179.33052636],[-60.12157354],[-169.49097778]
[-179.9879478],[-61.01988293],[-171.08734796]
[-178.22406179],[-26.20614366],[7.01739135]
[-177.92046313],[-26.75335677],[7.1252367]
[-177.66516297],[-26.71000396],[6.53969323]
[-177.36462045],[-25.65297666],[6.19420847]
[-177.52522205],[-25.81016412],[5.8851597]
[-178.25866257],[-25.0734732],[5.73771046]
[-178.17589422],[-24.44051949],[5.12865183]
[-177.56285844],[-22.50645714],[5.48877554]
[-177.64064001],[-22.23392808],[5.45998774]
[-177.1008347],[-23.12488504],[5.68196294]
[-178.89197731],[-21.52745941],[6.37099978]
[-178.30438931],[-18.65019325],[7.00480472]
[-179.0361256],[-19.45771426],[7.07476507]
[-179.0361256],[-19.45771426],[7.07476507]
[-179.34536672],[-16.31398631],[7.55138095]
[-179.51395665],[-16.24847041],[8.39853339]
[179.53106548],[-15.43089757],[8.01424194]
[179.21678273],[-12.49527923],[8.31817108]
[177.4858546],[-5.11683978],[9.09561644]
[177.25043713],[28.37660509],[6.86499782]
[176.8067458],[19.51230389],[7.2308261]
[175.98343322],[12.90654129],[7.98868221]
[177.03076099],[27.18745775],[7.46847837]
[176.55867148],[26.13368808],[7.44642156]
[176.63796375],[30.58607054],[6.92960126]
[176.36797221],[28.27437914],[6.96956909]
[176.33086],[29.22664759],[6.79028099]
[176.52294127],[28.8643481],[7.7348761]
[176.97625768],[27.87214121],[7.58776772]
[176.62073088],[30.4851385],[7.10858841]
[177.87482076],[31.51848951],[7.3611207]
[177.06412189],[28.56279419],[7.28820157]
[177.32149584],[27.16714053],[7.96196274]
[176.83116402],[30.06710864],[7.64277959]
[177.595551],[32.61602355],[7.60031341]
[177.15154246],[26.86837206],[7.24843461]
[177.8069641],[26.9283197],[7.54024859]
[178.24816776],[26.24230902],[7.81635651]
[177.92378589],[27.35733482],[7.85146554]
[178.26150377],[30.90734991],[7.15523945]
[178.53456562],[32.71112368],[6.53238987]
[178.30999567],[33.62130142],[5.44367751]
[178.17116506],[33.65846366],[5.89588252]
[177.33492953],[29.88403758],[6.31181457]
[177.32821401],[27.94402071],[6.21371614]
[177.19385185],[24.26100961],[6.54365756]
[176.54974354],[18.1768492],[6.71378131]
[177.67960208],[24.09638784],[6.42026863]
[178.0173165],[16.35181156],[7.19988]
[177.77714883],[22.02494947],[6.33513379]
[177.57387889],[13.56503747],[6.43912062]
[178.28787579],[2.18941493],[7.12788093]
[178.39042839],[10.33839485],[5.74829664]
[177.87378774],[11.01420378],[5.65316959]
[178.28078516],[8.61363724],[6.67296812]
[178.80256569],[4.91215252],[6.85415675]
[178.96650981],[9.09356279],[6.46800408]
[178.70495834],[2.04541612],[6.98576801]
[179.20787977],[-0.77178225],[7.18087343]
[178.04184646],[11.06971321],[6.07858295]
[178.11365017],[2.02101506],[6.83413791]
[178.29714723],[-2.8967956],[7.104135]
[177.90716705],[6.68561841],[5.98795563]
[178.39845201],[-1.29517305],[6.28214158]
[177.42630388],[-1.05462993],[6.11174329]
[177.20515524],[1.15084806],[5.78583501]
[176.85448086],[2.80325529],[5.72005981]
[175.78950291],[3.70278215],[5.54222891]
[176.24124168],[2.78042048],[5.35262531]
[176.85963796],[6.28441751],[5.25668708]
[177.23418487],[2.88636073],[5.12438909]
[177.6203333],[-1.98882263],[5.31589926]
[177.88799252],[-6.12714071],[5.80063422]
[177.88799252],[-6.12714071],[5.80063422]
[177.53491575],[-4.36517203],[5.8261805]
[179.28830552],[-4.33066079],[6.21833906]
[179.75220339],[-7.37731628],[6.14747174]
[178.79662171],[-8.17857052],[6.34408674]
[-179.87330261],[-1.71831604],[6.07679593]
[-179.49431555],[-5.99277723],[6.31734498]
[-178.6118875],[-5.70344203],[6.27959486]
[-178.43511903],[-0.09026496],[6.12388777]
[-178.42189968],[14.03471166],[4.94715215]
[-178.457619],[11.11118123],[5.11371194]
[-177.7256191],[14.95171741],[4.71845738]
[-177.63868423],[16.81612476],[4.72788227]
[-176.18192202],[19.49753776],[5.12575199]
[-174.85803674],[21.80059016],[4.51282837]
[-174.31807136],[20.8855222],[5.16913921]
[-173.79214016],[22.29741304],[4.69198202]
[-175.14027519],[23.99186932],[3.96869829]
[-173.81009568],[16.98296359],[4.46507252]
[-173.81009568],[16.98296359],[4.46507252]
[-174.4937733],[15.62809921],[3.0613595]
[-175.29678833],[16.20908505],[1.58994551]
[-174.40745039],[14.34109456],[0.40245561]
[-171.89722844],[13.69343609],[0.54467466]
[-172.18535031],[14.30905938],[0.74375445]
[-170.06248323],[14.61292557],[0.71816681]
[-169.92375503],[14.20208984],[0.36500674]
[-171.69528196],[14.42433018],[-0.56880829]
[-171.34762792],[12.32932378],[-1.43745063]
[-170.98836785],[11.57256408],[-2.69127096]
[-171.06809388],[10.72475947],[-3.95167497]
[-170.40968662],[10.94595148],[-3.70608362]
[-172.70455715],[11.3919947],[-4.15780369]
[-173.16112329],[6.22040459],[-5.42598345]
[-173.34710581],[6.96493467],[-5.121411]
[-172.80050262],[2.42734216],[-6.31615976]
[-173.05338127],[4.5100821],[-6.595034]
[-172.31951723],[0.32706315],[-7.74270729]
[-172.25704221],[1.15644458],[-8.47626272]
[-172.39081243],[-0.63064044],[-8.58507869]
[-171.92171783],[-0.81210238],[-8.94864199]
[-174.04669463],[-0.74117491],[-8.80675946]
[-175.86650886],[-1.35146905],[-8.68112681]
[-174.70461018],[-1.81026048],[-8.89710138]
[-176.22062722],[-3.7668623],[-8.49395464]
[-177.10385755],[-1.13528845],[-8.36884013]
[-177.60089014],[-5.07916996],[-7.31017706]
[-178.28084293],[-6.73391182],[-7.26073421]
[-178.42082243],[-8.58370635],[-6.94301425]
[179.86638433],[-12.72258285],[-5.58347098]
[-179.53997689],[-14.2083371],[-5.35609206]
[179.26008783],[-14.66125184],[-4.88934089]
[179.20968292],[-15.77626445],[-4.47366037]
[177.36902545],[-15.51577408],[-4.47500209]
[177.30359656],[-16.78406762],[-4.58027778]
[177.4601126],[-16.20738575],[-4.55794338]
