[-178.75205089],[-11.05557232],[-4.53810104]
[-179.33658678],[-11.17735756],[-4.2767353]
[179.69414605],[-8.9919539],[-4.51091469]
[179.80857725],[-11.46378852],[-4.58941276]
[-179.40282461],[-12.20852663],[-4.05857455]
[-179.40282461],[-12.20852663],[-4.05857455]
[-179.40282461],[-12.20852663],[-4.05857455]
[-178.94405811],[-12.74782202],[-4.09224637]
[-178.59409009],[-12.55819241],[-3.90528606]
[-179.20960174],[-9.45254215],[-4.04029056]
[-178.3434252],[-12.65120143],[-4.36367501]
[-179.02049867],[-8.4531522],[-4.09374646]
[179.66013206],[-12.90589124],[-3.65877353]
[-179.41465398],[-13.36221978],[-3.76789928]
[179.9403786],[-10.49856627],[-4.00680848]
[-178.4615923],[-10.81025331],[-4.52977648]
[-179.25557678],[-9.06832473],[-4.66343829]
[-179.05903334],[-10.91154082],[-4.07327521]
[-179.7665047],[-6.981374],[-4.28501191]
[-179.96132794],[-9.01606646],[-4.48650085]
[-179.16204448],[-10.59966019],[-4.366925]
[-179.25557678],[-9.06832473],[-4.66343829]
[179.73920307],[-8.78520564],[-4.02898447]
[179.27130372],[-11.43502524],[-4.10430274]
[-178.24496587],[-10.26096411],[-3.67809424]
[-178.57865328],[-10.46968661],[-3.87641212]
[-179.66562507],[-10.41532734],[-3.69856263]
[-179.66562507],[-10.41532734],[-3.69856263]
[-179.3018832],[-12.13185391],[-4.24984699]
[-179.27734081],[-12.5030014],[-4.36548962]
[-179.27734081],[-12.5030014],[-4.36548962]
[-179.15002115],[-13.28562964],[-4.30786949]
[-178.9298743],[-12.30132447],[-4.18020753]
[-179.65050939],[-12.37506476],[-4.43192391]
[-179.61826072],[-12.732031],[-4.35691817]
[-178.09918283],[-11.86464764],[-4.85802896]
[-178.89234226],[-12.69929117],[-4.19909153]
[-178.58608238],[-10.88294379],[-3.98713157]
[-178.79397631],[-14.90126855],[-4.24739742]
[-179.04829465],[-12.73753256],[-4.27227519]
[-177.49135266],[-13.91393976],[-4.28322944]
[-179.32867776],[-10.28108826],[-4.70816257]
[-178.71096188],[-11.34763506],[-4.47597535]
[-177.99215864],[-12.61030333],[-4.80347523]
[-177.99215864],[-12.61030333],[-4.80347523]
[-179.34649012],[-12.09136432],[-4.23813592]
[-179.75620889],[-10.39440858],[-4.36659449]
[-179.76029562],[-10.76797189],[-4.47375144]
[-178.99348809],[-13.09513323],[-4.18671386]
[-178.14773108],[-13.75113275],[-4.17170253]
[-178.66294477],[-12.89309491],[-3.89823234]
[-177.99170913],[-13.13401113],[-4.37531238]
