start,end,length
38.89315192743764,78.73517006802722,39.842018140589566
88.29054421768707,131.09625850340137,42.80571428571429
161.81768707482993,198.2165306122449,36.39884353741497
256.5681632653061,300.1411111111111,43.57294784580499
