2,0.4594594594594595,0.0,0.12765957446808512,0.65,0.2766563374650609,0.0,0.08823529411764706,0.8024691358024691,0.29690147664003874,0.0,0.23076923076923078,0.5462184873949579,0.25899590605472955,"[0, 7, 9]","[3, 3, 7]","[30, 24, 65]"
4,0.4594594594594595,0.0,0.125,0.6532663316582915,0.2743858072986494,0.0,0.08823529411764706,0.8024691358024691,0.29690147664003874,0.0,0.21428571428571427,0.5508474576271186,0.255044390637611,"[0, 8, 8]","[3, 3, 8]","[30, 23, 65]"
1,0.4594594594594595,0.0,0.0816326530612245,0.6534653465346534,0.25466164283749954,0.0,0.058823529411764705,0.8148148148148148,0.2912127814088598,0.0,0.13333333333333333,0.5454545454545454,0.22626262626262625,"[0, 5, 7]","[5, 2, 8]","[28, 27, 66]"
3,0.47297297297297297,0.0,0.15686274509803924,0.66,0.28509676367836617,0.0,0.11764705882352941,0.8148148148148148,0.31082062454611475,0.0,0.23529411764705882,0.5546218487394958,0.26330532212885155,"[0, 3, 9]","[7, 4, 6]","[26, 27, 66]"
0,0.4594594594594595,0.038461538461538464,0.1739130434782609,0.6363636363636364,0.30835890036967645,0.030303030303030304,0.11764705882352941,0.7777777777777778,0.3085759556347792,0.05263157894736842,0.3333333333333333,0.5384615384615384,0.30814215024741337,"[1, 7, 11]","[1, 4, 7]","[31, 23, 63]"
8,0.44594594594594594,0.0425531914893617,0.14285714285714285,0.6321243523316062,0.28211062696711864,0.030303030303030304,0.11764705882352941,0.7530864197530864,0.30034550295988205,0.07142857142857142,0.18181818181818182,0.5446428571428571,0.26596320346320346,"[1, 6, 7]","[5, 4, 13]","[27, 24, 61]"
7,0.46621621621621623,0.045454545454545456,0.08333333333333333,0.6470588235294118,0.27727233508230276,0.030303030303030304,0.058823529411764705,0.8148148148148148,0.3013137915098699,0.09090909090909091,0.14285714285714285,0.5365853658536586,0.2567838665399641,"[1, 5, 5]","[2, 2, 10]","[30, 27, 66]"
9,0.47297297297297297,0.0,0.13043478260869565,0.6666666666666667,0.2861798950715459,0.0,0.08823529411764706,0.8271604938271605,0.3051319293149359,0.0,0.25,0.5583333333333333,0.26944444444444443,"[0, 8, 8]","[3, 3, 6]","[30, 23, 67]"
5,0.42567567567567566,0.0,0.07999999999999999,0.6161616161616161,0.2399142056386702,0.0,0.058823529411764705,0.7530864197530864,0.27063664972161705,0.0,0.125,0.5213675213675214,0.21545584045584046,"[0, 6, 9]","[3, 2, 11]","[30, 26, 61]"
6,0.4527027027027027,0.04081632653061225,0.0851063829787234,0.64,0.2706386400278876,0.030303030303030304,0.058823529411764705,0.7901234567901234,0.2930833388349728,0.0625,0.15384615384615385,0.5378151260504201,0.251387093298858,"[1, 7, 8]","[2, 2, 9]","[30, 25, 64]"
