4,0.5337837837837838,0.6329113924050633,0.4339622641509434,0.37499999999999994,0.49904025624730725,0.6756756756756757,0.4423076923076923,0.2727272727272727,0.46357021357021355,0.5952380952380952,0.42592592592592593,0.6,0.5403880070546737,"[50, 27, 7]","[22, 23, 9]","[2, 2, 6]"
1,0.5405405405405406,0.6405228758169935,0.4684684684684685,0.3125,0.49006623995609017,0.6621621621621622,0.5,0.22727272727272727,0.4631449631449632,0.620253164556962,0.4406779661016949,0.5,0.520310376886219,"[49, 24, 6]","[22, 26, 11]","[3, 2, 5]"
2,0.5202702702702703,0.6296296296296297,0.4313725490196078,0.25000000000000006,0.4513048690334719,0.6891891891891891,0.4230769230769231,0.18181818181818182,0.43136143136143135,0.5795454545454546,0.44,0.4,0.47318181818181815,"[51, 29, 8]","[18, 22, 10]","[5, 1, 4]"
3,0.5337837837837838,0.6335403726708073,0.4271844660194175,0.37499999999999994,0.4974260316601445,0.6891891891891891,0.4230769230769231,0.2727272727272727,0.4616644616644616,0.5862068965517241,0.43137254901960786,0.6,0.5391931485237773,"[51, 29, 7]","[20, 22, 9]","[3, 1, 6]"
0,0.581081081081081,0.6708860759493671,0.5137614678899082,0.3448275862068965,0.5467571250849818,0.7162162162162162,0.5384615384615384,0.22727272727272727,0.49398349398349395,0.6309523809523809,0.49122807017543857,0.7142857142857143,0.6121553884711779,"[53, 24, 7]","[19, 28, 10]","[2, 0, 5]"
8,0.5608108108108109,0.6623376623376622,0.4814814814814815,0.3529411764705882,0.509552771886309,0.6891891891891891,0.5,0.2727272727272727,0.48730548730548723,0.6375,0.4642857142857143,0.5,0.5339285714285714,"[51, 24, 5]","[19, 26, 11]","[4, 2, 6]"
5,0.5405405405405406,0.6666666666666666,0.4271844660194175,0.29411764705882354,0.4723749493016462,0.7162162162162162,0.4230769230769231,0.22727272727272727,0.45552195552195557,0.6235294117647059,0.43137254901960786,0.4166666666666667,0.4905228758169935,"[53, 26, 6]","[18, 22, 11]","[3, 4, 5]"
6,0.5608108108108109,0.6538461538461539,0.4954128440366972,0.3225806451612903,0.5119732548286418,0.6891891891891891,0.5192307692307693,0.22727272727272727,0.4785642285642286,0.6219512195121951,0.47368421052631576,0.5555555555555556,0.5503969951980222,"[51, 23, 8]","[21, 27, 9]","[2, 2, 5]"
7,0.5135135135135135,0.6385542168674698,0.38,0.26666666666666666,0.45324104842964064,0.7162162162162162,0.36538461538461536,0.18181818181818182,0.42113967113967116,0.5760869565217391,0.3958333333333333,0.5,0.4906400966183575,"[53, 31, 8]","[19, 19, 10]","[2, 2, 4]"
9,0.5067567567567568,0.6274509803921569,0.42857142857142855,0.1935483870967742,0.43067277077363886,0.6486486486486487,0.46153846153846156,0.13636363636363635,0.41551691551691555,0.6075949367088608,0.4,0.3333333333333333,0.4469760900140647,"[48, 24, 7]","[24, 24, 12]","[2, 4, 3]"
datasize,148

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
