1.433,3.152,分厚いもので「こ」がつく
3.745,5.105,ものってなにかありますか？
8.592,9.18,広辞苑
9.71,10.735,はっふ
14.732,17.0,広辞苑、固有名詞だからなぁ
32.642,33.04,「こ」がつく
