11.277,13.16,今出てきてんのがウサギとか
13.395,15.0,狐とか熊とか
15.035,18.51,あっち系になっちゃうんですけど、いや絶対黒じゃないなーしか思わなくて
20.065,21.18,ちょっと遠いですよね
22.39,23.175,これ絶対
23.425,25.42,いや、その辺だったら黒じゃないしなぁっていう
26.88,28.753,もっと違う色言いそうだなって思うんで
30.503,30.922,黒い
