2,0.5337837837837838,0.6829268292682926,0.0,0.31034482758620685,0.344418578871522,0.8333333333333334,0.0,0.25,0.36111111111111116,0.5785123966942148,0.0,0.4090909090909091,0.32920110192837465,"[70, 25, 26]","[4, 0, 1]","[10, 3, 9]"
0,0.5405405405405406,0.6930693069306931,0.058823529411764705,0.3,0.37563721906410236,0.8333333333333334,0.03571428571428571,0.25,0.373015873015873,0.5932203389830508,0.16666666666666666,0.375,0.3782956685499059,"[70, 22, 26]","[4, 1, 1]","[10, 5, 9]"
1,0.5202702702702703,0.6859903381642513,0.05555555555555556,0.18867924528301885,0.3359868442210503,0.8452380952380952,0.03571428571428571,0.1388888888888889,0.33994708994708994,0.5772357723577236,0.125,0.29411764705882354,0.33211780647218236,"[71, 23, 29]","[5, 1, 2]","[8, 4, 5]"
3,0.5337837837837838,0.6868686868686869,0.1142857142857143,0.28571428571428575,0.3905736749528471,0.8095238095238095,0.07142857142857142,0.25,0.376984126984127,0.5964912280701754,0.2857142857142857,0.3333333333333333,0.4051796157059315,"[68, 21, 25]","[3, 2, 2]","[13, 5, 9]"
4,0.5067567567567568,0.6565656565656565,0.058823529411764705,0.28125000000000006,0.3529656241194703,0.7738095238095238,0.03571428571428571,0.25,0.3531746031746032,0.5701754385964912,0.16666666666666666,0.32142857142857145,0.35275689223057644,"[65, 23, 26]","[4, 1, 1]","[15, 4, 9]"
7,0.5405405405405406,0.69,0.058823529411764705,0.3225806451612903,0.38016256460976755,0.8214285714285714,0.03571428571428571,0.2777777777777778,0.3783068783068783,0.5948275862068966,0.16666666666666666,0.38461538461538464,0.3820365458296493,"[69, 23, 24]","[3, 1, 2]","[12, 4, 10]"
5,0.527027027027027,0.6798029556650247,0.0,0.3,0.33659186847367256,0.8214285714285714,0.0,0.25,0.35714285714285715,0.5798319327731093,0.0,0.375,0.3182773109243698,"[69, 24, 26]","[4, 0, 1]","[11, 4, 9]"
8,0.5608108108108109,0.7029702970297029,0.0625,0.3548387096774194,0.40968575748785363,0.8452380952380952,0.03571428571428571,0.3055555555555556,0.3955026455026455,0.6016949152542372,0.25,0.4230769230769231,0.4249239461103868,"[71, 23, 24]","[2, 1, 1]","[11, 4, 11]"
6,0.5405405405405406,0.7029702970297029,0.05405405405405406,0.2807017543859649,0.36614877534544443,0.8452380952380952,0.03571428571428571,0.2222222222222222,0.36772486772486773,0.6016949152542372,0.1111111111111111,0.38095238095238093,0.3645861357725764,"[71, 23, 24]","[4, 1, 4]","[9, 4, 8]"
9,0.5135135135135135,0.6666666666666666,0.05714285714285715,0.26666666666666666,0.35072902899998926,0.7976190476190477,0.03571428571428571,0.2222222222222222,0.35185185185185186,0.5726495726495726,0.14285714285714285,0.3333333333333333,0.34961334961334956,"[67, 24, 26]","[4, 1, 2]","[13, 3, 8]"
datasize,148

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
