datasize,112

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
0,0.5089285714285714,0.5765765765765766,0.08,0.5454545454545454,0.40349638489999207,0.6274509803921569,0.07692307692307693,0.5,0.4014580191050779,0.5333333333333333,0.08333333333333333,0.6,0.4055555555555556,"[32, 8, 20]","[7, 1, 4]","[12, 4, 24]"
1,0.4732142857142857,0.5391304347826086,0.0,0.4888888888888889,0.34545662341315886,0.6078431372549019,0.0,0.4583333333333333,0.3553921568627451,0.484375,0.0,0.5238095238095238,0.3360615079365079,"[31, 9, 24]","[4, 0, 2]","[16, 4, 22]"
2,0.5446428571428571,0.6140350877192983,0.07407407407407408,0.6024096385542168,0.43734213204643224,0.6862745098039216,0.07692307692307693,0.5208333333333334,0.4280103066867773,0.5555555555555556,0.07142857142857142,0.7142857142857143,0.44708994708994715,"[35, 9, 19]","[9, 1, 4]","[7, 3, 25]"
3,0.48214285714285715,0.5535714285714285,0.0,0.5111111111111111,0.3570619113077282,0.6078431372549019,0.0,0.4791666666666667,0.36233660130718953,0.5081967213114754,0.0,0.5476190476190477,0.3519385896435077,"[31, 7, 23]","[7, 0, 2]","[13, 6, 23]"
4,0.5267857142857143,0.5871559633027523,0.10526315789473684,0.5416666666666666,0.41766996646587695,0.6274509803921569,0.07692307692307693,0.5416666666666666,0.41534690799396684,0.5517241379310345,0.16666666666666666,0.5416666666666666,0.4200191570881226,"[32, 6, 20]","[3, 1, 2]","[16, 6, 26]"
5,0.4732142857142857,0.5344827586206896,0.0,0.49438202247191015,0.34639184922895544,0.6078431372549019,0.0,0.4583333333333333,0.3553921568627451,0.47692307692307695,0.0,0.5365853658536586,0.3378361475922452,"[31, 10, 24]","[4, 0, 2]","[16, 3, 22]"
6,0.5178571428571429,0.5565217391304348,0.1,0.5617977528089888,0.41291958493483205,0.6274509803921569,0.07692307692307693,0.5208333333333334,0.4084024635495223,0.5,0.14285714285714285,0.6097560975609756,0.4175377468060395,"[32, 10, 22]","[5, 1, 1]","[14, 2, 25]"
7,0.5357142857142857,0.5871559633027523,0.09523809523809525,0.5744680851063831,0.4217584478537531,0.6274509803921569,0.07692307692307693,0.5625,0.42229135243841126,0.5517241379310345,0.125,0.5869565217391305,0.4212268865567217,"[32, 7, 19]","[5, 1, 2]","[14, 5, 27]"
8,0.49107142857142855,0.5765765765765766,0.0,0.4842105263157895,0.35433417336693473,0.6274509803921569,0.0,0.4791666666666667,0.36887254901960786,0.5333333333333333,0.0,0.48936170212765956,0.3408983451536643,"[32, 4, 24]","[4, 0, 1]","[15, 9, 23]"
9,0.5178571428571429,0.5714285714285714,0.0,0.5652173913043478,0.3805597525001798,0.6274509803921569,0.0,0.5416666666666666,0.3897058823529411,0.5245901639344263,0.0,0.5909090909090909,0.37183308494783907,"[32, 9, 20]","[5, 0, 2]","[14, 4, 26]"
