datasize,112

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
0,0.5267857142857143,0.6845637583892618,0.2380952380952381,0.18181818181818182,0.3830359612973229,0.7846153846153846,0.17857142857142858,0.15789473684210525,0.37369385000963945,0.6071428571428571,0.35714285714285715,0.21428571428571427,0.3928571428571428,"[51, 20, 13]","[6, 5, 3]","[8, 3, 3]"
1,0.5089285714285714,0.6711409395973155,0.17777777777777778,0.19999999999999998,0.3621220995457675,0.7692307692307693,0.14285714285714285,0.15789473684210525,0.3566608829766725,0.5952380952380952,0.23529411764705882,0.2727272727272727,0.3677531618708089,"[50, 21, 13]","[10, 4, 3]","[5, 3, 3]"
2,0.4732142857142857,0.6490066225165563,0.13953488372093023,0.06666666666666667,0.2954528834922923,0.7538461538461538,0.10714285714285714,0.05263157894736842,0.3045401966454598,0.5697674418604651,0.2,0.09090909090909091,0.286892177589852,"[49, 22, 15]","[9, 3, 3]","[7, 3, 1]"
3,0.4642857142857143,0.6351351351351351,0.13636363636363635,0.125,0.307112111520249,0.7230769230769231,0.10714285714285714,0.10526315789473684,0.3118276460381723,0.5662650602409639,0.1875,0.15384615384615385,0.30253707136237257,"[47, 21, 15]","[11, 3, 2]","[7, 4, 2]"
4,0.4732142857142857,0.6433566433566433,0.27450980392156865,0.0,0.30826655058315755,0.7076923076923077,0.25,0.0,0.31923076923076926,0.5897435897435898,0.30434782608695654,0.0,0.29803047194351545,"[46, 18, 14]","[11, 7, 5]","[8, 3, 0]"
5,0.4375,0.6081081081081081,0.1568627450980392,0.0,0.25701750154308955,0.6923076923076923,0.14285714285714285,0.0,0.27838827838827834,0.5421686746987951,0.17391304347826086,0.0,0.23869390605901866,"[45, 23, 15]","[15, 4, 4]","[5, 1, 0]"
6,0.5357142857142857,0.6842105263157896,0.19047619047619047,0.26666666666666666,0.3994633646366473,0.8,0.14285714285714285,0.21052631578947367,0.3844611528822055,0.5977011494252874,0.2857142857142857,0.36363636363636365,0.4156839329253123,"[52, 21, 14]","[9, 4, 1]","[4, 3, 4]"
7,0.5625,0.6799999999999999,0.41860465116279066,0.1935483870967742,0.45019712726962746,0.7846153846153846,0.32142857142857145,0.15789473684210525,0.4213128976286871,0.6,0.6,0.25,0.48333333333333334,"[51, 18, 16]","[6, 9, 0]","[8, 1, 3]"
8,0.5089285714285714,0.6666666666666667,0.15,0.23529411764705882,0.3652756743686366,0.7692307692307693,0.10714285714285714,0.21052631578947367,0.36229998072103337,0.5882352941176471,0.25,0.26666666666666666,0.36830065359477127,"[50, 22, 13]","[7, 3, 2]","[8, 3, 4]"
9,0.5,0.6258503401360545,0.20833333333333331,0.3448275862068966,0.4082982207389154,0.7076923076923077,0.17857142857142858,0.2631578947368421,0.3831405436668595,0.5609756097560976,0.25,0.5,0.4369918699186992,"[46, 22, 14]","[15, 5, 0]","[4, 1, 5]"
