datasize,112

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
0,0.6636904761904762,0.7719729563614013,0.5372670807453416,0.4364508393285371,0.5858053878199811,0.8010204081632653,0.47527472527472525,0.4642857142857143,0.5801936159079016,0.7449584816132859,0.6178571428571429,0.4117647058823529,0.5915267767842606,"[628, 138, 77]","[79, 173, 28]","[77, 53, 91]"
1,0.6941964285714286,0.796032238065716,0.5754716981132075,0.49202733485193617,0.6273691146819178,0.8188775510204082,0.5027472527472527,0.5510204081632653,0.624215070643642,0.7744270205066345,0.6727941176470589,0.4444444444444444,0.6305551941993792,"[642, 126, 61]","[62, 183, 27]","[80, 55, 108]"
2,0.6659226190476191,0.7734326505276227,0.5609756097560975,0.41805225653206657,0.5872510695988731,0.7946428571428571,0.5054945054945055,0.4489795918367347,0.5830389848246992,0.7533252720677146,0.6301369863013698,0.39111111111111113,0.5915244564933986,"[623, 123, 81]","[81, 184, 27]","[80, 57, 88]"
3,0.6875,0.7960074859638179,0.559748427672956,0.4810690423162583,0.619013935314716,0.8137755102040817,0.489010989010989,0.5510204081632653,0.6179356357927787,0.778998778998779,0.6544117647058824,0.4268774703557312,0.6200960046867975,"[638, 121, 60]","[66, 178, 28]","[80, 65, 108]"
4,0.6785714285714286,0.7853211009174311,0.5876923076923077,0.3920595533498759,0.5916038754194998,0.8188775510204082,0.5247252747252747,0.4030612244897959,0.582221350078493,0.754406580493537,0.6678321678321678,0.38164251207729466,0.6012937534676664,"[642, 117, 92]","[70, 191, 25]","[72, 56, 79]"
5,0.6741071428571429,0.7786833855799373,0.5488372093023256,0.4821428571428571,0.6089257678912862,0.7920918367346939,0.48626373626373626,0.5510204081632653,0.6097919937205651,0.7657213316892725,0.6298932384341637,0.42857142857142855,0.6080619995649549,"[621, 128, 62]","[78, 177, 26]","[85, 59, 108]"
6,0.6837797619047619,0.7947761194029851,0.5515055467511886,0.4721603563474388,0.6133319473474204,0.8150510204081632,0.47802197802197804,0.5408163265306123,0.6112964416535845,0.7754854368932039,0.651685393258427,0.4189723320158103,0.6153810540558137,"[639, 125, 60]","[63, 174, 30]","[82, 65, 106]"
7,0.6622023809523809,0.7731196054254008,0.5587786259541985,0.389294403892944,0.5765659536439188,0.7997448979591837,0.5027472527472527,0.40816326530612246,0.5702184720041863,0.7482100238663485,0.6288659793814433,0.37209302325581395,0.5830563421678686,"[627, 124, 87]","[79, 183, 29]","[78, 57, 80]"
8,0.671875,0.776735459662289,0.551301684532925,0.46788990825688076,0.602800649151034,0.7920918367346939,0.4945054945054945,0.5204081632653061,0.6023351648351648,0.7619631901840491,0.6228373702422145,0.425,0.6032668534754212,"[621, 129, 65]","[80, 180, 29]","[83, 55, 102]"
9,0.6793154761904762,0.782608695652174,0.5640243902439024,0.4808988764044944,0.6138095472129224,0.7920918367346939,0.5082417582417582,0.5459183673469388,0.6154173207744636,0.7733499377334994,0.6335616438356164,0.42971887550200805,0.6122101523570412,"[621, 120, 62]","[80, 185, 27]","[83, 59, 107]"
