datasize,112

ID,Accuracy,f_0,f_1,f_2,f_m,r_0,r_1,r_2,r_m,p_0,p_1,p_2,p_m,+1,0,-1
0,0.4732142857142857,0.0,0.0625,0.6666666666666667,0.25045687681574674,0.0,0.043478260869565216,0.7647058823529411,0.2693947144075021,0.0,0.1111111111111111,0.5909090909090909,0.234006734006734,"[0, 5, 10]","[2, 1, 6]","[19, 17, 52]"
1,0.4642857142857143,0.0,0.05555555555555555,0.6623376623376622,0.24216615068450684,0.0,0.043478260869565216,0.75,0.2644927536231884,0.0,0.07692307692307693,0.5930232558139535,0.22331544424567684,"[0, 4, 9]","[4, 1, 8]","[17, 18, 51]"
2,0.44642857142857145,0.1081081081081081,0.23809523809523808,0.5931034482758619,0.31526340191202046,0.09523809523809523,0.21739130434782608,0.6323529411764706,0.31499411358746393,0.125,0.2631578947368421,0.5584415584415584,0.31553315105946683,"[2, 2, 12]","[1, 5, 13]","[18, 16, 43]"
3,0.5178571428571429,0.057142857142857134,0.22857142857142854,0.6883116883116882,0.3369641798319433,0.047619047619047616,0.17391304347826086,0.7794117647058824,0.33364795193439695,0.07142857142857142,0.3333333333333333,0.6162790697674418,0.34034699150978226,"[1, 5, 8]","[1, 4, 7]","[19, 14, 53]"
4,0.44642857142857145,0.05555555555555555,0.05555555555555555,0.6315789473684211,0.2512591786919648,0.047619047619047616,0.043478260869565216,0.7058823529411765,0.2656598871432631,0.06666666666666667,0.07692307692307693,0.5714285714285714,0.2383394383394383,"[1, 3, 11]","[3, 1, 9]","[17, 19, 48]"
5,0.41964285714285715,0.1081081081081081,0.08888888888888888,0.6056338028169013,0.26855774097994944,0.09523809523809523,0.08695652173913043,0.6323529411764706,0.27151585271789874,0.125,0.09090909090909091,0.581081081081081,0.2656633906633907,"[2, 4, 10]","[5, 2, 15]","[14, 17, 43]"
6,0.5535714285714286,0.18181818181818182,0.30769230769230765,0.6973684210526316,0.406152858037466,0.14285714285714285,0.2608695652173913,0.7794117647058824,0.3943794909268055,0.25,0.375,0.6309523809523809,0.41865079365079366,"[3, 1, 8]","[3, 6, 7]","[15, 16, 53]"
7,0.44642857142857145,0.10256410256410256,0.0,0.6193548387096774,0.24181554710046652,0.09523809523809523,0.0,0.7058823529411765,0.26704014939309056,0.1111111111111111,0.0,0.5517241379310345,0.22094508301404855,"[2, 3, 13]","[0, 0, 7]","[19, 20, 48]"
8,0.44642857142857145,0.1395348837209302,0.16666666666666669,0.6068965517241379,0.309788964657316,0.14285714285714285,0.13043478260869565,0.6470588235294118,0.30678358299841674,0.13636363636363635,0.23076923076923078,0.5714285714285714,0.3128538128538128,"[3, 4, 15]","[1, 3, 9]","[17, 16, 44]"
9,0.45535714285714285,0.0,0.18750000000000003,0.6274509803921569,0.28869329879022,0.0,0.13043478260869565,0.7058823529411765,0.27877237851662406,0.0,0.3333333333333333,0.5647058823529412,0.29934640522875816,"[0, 4, 14]","[0, 3, 6]","[21, 16, 48]"
