0,6.6561
7.92,10.384
11.52,14.96
18.352,18.832
19.92,21.168
23.04,23.136
28.16,28.832
30.08,30.24
32.096,32.4
33.616,34.512
35.6,36.976
38.192,40.352
41.52,42.96
44.208,44.416
45.68,46.304
47.472,49.472
50.656,51.584
52.768,53.072
54.288,55.008
56.224,62.496
65.408,69.456
72.112,77.04
79.248,79.376
80.992,82.56
83.808,88.24
89.488,91.312
92.512,94.816
95.952,97.424
99.36,100.21
101.42,102.74
103.94,105.68
108.83,109.9
111.04,114.99
116.24,117.28
118.48,119.01
120.24,124.27
125.52,134.37
140.4,143.28
145.28,150.19
151.36,154.61
159.2,159.25
164.14,165.01
166.14,169.7
172.24,174.37
175.6,176.11
179.12,183.7
184.86,189.68
191.44,197.38
201.5,204.11
205.28,207.52
208.7,210.99
212.26,212.62
213.76,216.74
222.88,224.58
225.74,226.21
227.44,229.55
230.69,233.63
243.98,244.61
247.25,248.18
255.23,255.58
258.19,258.8
265.38,266.59
267.79,267.92
269.73,272.5
273.76,277.09
278.3,279.34
280.58,281.44
282.66,290.06
294.64,295.94
297.62,301.7
304.16,304.85
308.75,309.81
315.81,317.66
318.9,318.99
320.14,323.04
324.56,328.59
333.04,338
342.19,347.06
351.18,352.03
355.39,356.35
361.02,361.33
363.07,363.31
365.49,368.64
369.81,370.78
372.7,374.59
375.79,375.82
377.07,377.68
378.9,381.04
383.25,383.52
386.1,389.06
390.8,391.31
398.83,400.8
402,402.48
410.64,411.5
413.22,415.2
416.43,417.82
420.96,422.99
424.26,425.54
427.49,430.45
432.85,433.6
434.83,436.45
438.34,439.17
440.4,440.42
441.6,443.79
446.69,449.65
450.86,454.24
455.42,457.62
458.8,466.8
468.02,470.4
471.62,473.81
475.97,479.28
488.91,489.39
490.62,491.54
493.79,495.62
496.83,509.49
513.41,513.52
519.65,521.7
523.25,527.7
529.57,531.62
533.18,533.22
535.98,539.42
546.93,547.79
548.93,550.06
551.31,551.58
552.96,553.31
555.2,556.5
557.74,558.51
559.81,560.03
561.23,561.42
563.1,563.55
564.74,565.42
567.63,569.33
571.95,573.52
574.69,575.78
577.38,579.95
581.22,583.84
585.1,587.74
589.06,589.54
593.92,595.01
596.69,598.32
599.55,601.06
602.21,602.75
603.97,606.32
607.54,608.67
609.86,610.27
611.5,613.04
614.29,615.04
616.21,619.57
620.8,625.26
627.58,628.4
630.37,633.41
634.66,640.32
641.52,641.7
645.92,648.48
650.64,653.81
656.34,657.18
659.78,659.86
669.97,670
671.74,674.35
677.6,682.42
683.7,684.69
685.94,690.77
692.08,693.95
697.81,698.93
700.98,702.88
704.48,704.67
