0,0.016063
2.736,9.2321
11.616,21.2
23.456,30.864
37.392,39.712
46.48,48.816
56.208,58.272
62.848,64.976
72.688,74.832
82.656,84.896
92.576,93.808
97.36,99.616
101.26,113.22
115.5,125.2
130.05,132.35
138.13,140.42
145.46,147.65
153.6,155.71
160.75,162.96
167.86,170.13
174.48,184.72
188.88,204.11
208.56,220.35
225.54,234.85
238.98,249.65
254.58,256.74
262.45,264.67
269.78,272.08
278.03,280.35
285.31,287.73
292.54,294.86
299.22,301.58
303.23,313.2
315.97,321.1
323.36,327.92
330.67,334.45
336.85,342.96
344.93,350.06
360.34,374.14
376.9,388
396.4,399.07
404.66,407.86
